sample_i	sample_j	discordance	number_of_sites	concordance
NIC198	EG4348	37594	323960	0.883955
NIC198	EG4349	58417	469554	0.87559
NIC198	EG4724	52664	469810	0.887904
NIC198	EG4725	57978	486093	0.880727
NIC198	EG4946	59822	471221	0.873049
NIC198	GXW1	62865	467122	0.865421
NIC198	JT11398	62921	479063	0.868658
NIC198	JU1088	60598	478670	0.873403
NIC198	JU1172	63882	475503	0.865654
NIC198	JU1200	60026	477490	0.874288
NIC198	JU1212	62941	461575	0.863639
NIC198	JU1213	62250	484776	0.87159
NIC198	JU1242	67754	474769	0.857291
NIC198	JU1246	67019	486941	0.862367
NIC198	JU1395	57117	450197	0.873129
NIC198	JU1400	64774	473690	0.863257
NIC198	JU1401	65252	496596	0.868601
NIC198	JU1409	59589	470531	0.873358
NIC198	JU1440	62241	481930	0.870851
NIC198	JU1491	65483	477901	0.862978
NIC198	JU1516	65009	480360	0.864666
NIC198	JU1530	60490	477107	0.873215
NIC198	JU1568	63201	478764	0.867991
NIC198	JU1580	51208	405832	0.87382
NIC198	JU1581	58334	445945	0.86919
NIC198	JU1586	54177	454203	0.880721
NIC198	JU1652	58149	489190	0.881132
NIC198	JU1896	58856	484367	0.878489
NIC198	JU2001	70491	480181	0.853199
NIC198	JU2007	61521	480660	0.872007
NIC198	JU2316	75416	484416	0.844316
NIC198	JU2464	62731	488805	0.871665
NIC198	JU2466	64458	492398	0.869094
NIC198	JU2467	63620	494560	0.87136
NIC198	JU2468	63179	490593	0.871219
NIC198	JU2513	61273	493663	0.875881
NIC198	JU2519	60791	469909	0.870632
NIC198	JU2522	56978	494701	0.884823
NIC198	JU2526	83037	492732	0.831476
NIC198	JU258	66891	481994	0.86122
NIC198	JU263	63725	497868	0.872004
NIC198	JU300	61736	490179	0.874054
NIC198	JU310	53306	455791	0.883047
NIC198	JU311	65491	481002	0.863845
NIC198	JU312	62401	480353	0.870093
NIC198	JU315	64253	474991	0.864728
NIC198	JU319	66642	494434	0.865216
NIC198	JU322	63579	494455	0.871416
NIC198	JU323	60812	469708	0.870532
NIC198	JU345	64684	477333	0.864489
NIC198	JU346	51679	456523	0.886799
NIC198	JU360	65421	474923	0.862249
NIC198	JU361	66871	495431	0.865025
NIC198	JU363	67469	481659	0.859924
NIC198	JU367	64049	481094	0.866868
NIC198	JU393	61795	469217	0.868302
NIC198	JU394	61157	482774	0.873322
NIC198	JU397	67914	468318	0.854983
NIC198	JU400	63255	493214	0.871749
NIC198	JU406	68514	478328	0.856764
NIC198	JU440	62806	487199	0.871088
NIC198	JU533	62693	492398	0.872678
NIC198	JU561	53497	486791	0.890103
NIC198	JU642	56827	462179	0.877045
NIC198	JU751	64759	480528	0.865234
NIC198	JU774	62044	467728	0.86735
NIC198	JU775	76249	470646	0.837991
NIC198	JU778	60674	473776	0.871935
NIC198	JU782	48196	466664	0.896722
NIC198	JU792	66554	466456	0.85732
NIC198	JU830	63760	485048	0.868549
NIC198	JU847	60279	470879	0.871986
NIC198	KR314	64707	467202	0.861501
NIC198	LKC34	55382	484784	0.885759
NIC198	LSJ1	56189	463893	0.878875
NIC198	MY1	56574	461485	0.877409
NIC198	MY10	62719	485292	0.87076
NIC198	MY16	66428	467276	0.85784
NIC198	MY18	60164	458380	0.868746
NIC198	MY2	71407	479998	0.851235
NIC198	MY23	72566	474387	0.847032
NIC198	MY6	63786	493247	0.870681
NIC198	N2	61779	465193	0.867197
NIC198	NIC166	55347	472279	0.882809
NIC198	NIC195	48	482623	0.999901
NIC198	NIC196	63	488141	0.999871
NIC198	NIC197	54	483729	0.999888
NIC199	AB1	71203	501312	0.857967
NIC199	AB2	74171	522962	0.858171
NIC199	AB3	74442	525479	0.858335
NIC199	AB4	57601	465667	0.876304
NIC199	BRC20067	71813	507472	0.858489
NIC199	CB4851	77230	522806	0.852278
NIC199	CB4852	60037	447177	0.865742
NIC199	CB4853	72076	521358	0.861753
NIC199	CB4854	69975	507670	0.862164
NIC199	CB4855	74515	522400	0.85736
NIC199	CB4856	75708	461044	0.83579
NIC199	CB4932	57298	488159	0.882624
NIC199	CX11254	75077	520156	0.855664
NIC199	CX11262	75747	500734	0.848728
NIC199	CX11264	68448	486942	0.859433
NIC199	CX11271	62736	486329	0.871001
NIC199	CX11276	75623	518012	0.854013
NIC199	CX11285	70260	491484	0.857045
NIC199	CX11292	65335	499354	0.869161
NIC199	CX11307	77164	511750	0.849215
NIC199	CX11314	73665	518178	0.857838
NIC199	CX11315	78569	517665	0.848224
NIC199	DL200	67925	519797	0.869324
NIC199	DL226	72504	506874	0.856959
NIC199	DL238	87662	514235	0.829529
NIC199	ECA243	78513	516139	0.847884
NIC199	ECA245	69878	502797	0.861021
NIC199	ECA246	72204	521182	0.861461
NIC199	ECA248	72948	509640	0.856864
NIC199	ECA249	72753	525911	0.861663
NIC199	ECA250	69223	500702	0.861748
NIC199	ECA252	77595	515014	0.849334
NIC199	ECA253	76626	520807	0.852871
NIC199	ECA254	79338	531760	0.850801
NIC199	ECA36	167085	491270	0.659892
NIC199	ED3005	74102	513569	0.855712
NIC199	ED3011	73065	515801	0.858347
NIC199	ED3012	75521	507365	0.851151
NIC199	ED3017	59577	494993	0.879641
NIC199	ED3021	74970	521286	0.856183
NIC199	ED3040	65498	487119	0.86554
NIC199	ED3042	65771	525894	0.874935
NIC199	ED3046	70363	501095	0.859582
NIC199	ED3048	64368	517074	0.875515
NIC199	ED3049	71543	502364	0.857587
NIC199	ED3052	64663	492785	0.868781
NIC199	ED3057	75488	528555	0.85718
NIC199	ED3072	75361	528327	0.857359
NIC199	ED3073	69212	506748	0.863419
NIC199	ED3077	60941	491285	0.875956
NIC199	EG4347	76119	517301	0.852854
NIC199	EG4348	40551	346797	0.88307
NIC199	EG4349	62313	502110	0.875898
NIC199	EG4724	61931	501604	0.876534
NIC199	EG4725	68156	518402	0.868527
NIC199	EG4946	69378	503661	0.862253
NIC199	GXW1	72606	499541	0.854655
NIC199	JT11398	71126	511310	0.860895
NIC199	JU1088	71912	511206	0.859329
NIC199	JU1172	69076	508325	0.864111
NIC199	JU1200	74861	509808	0.853158
NIC199	JU1212	73419	490778	0.850403
NIC199	JU1213	66032	514070	0.871551
NIC199	JU1242	69669	507619	0.862753
NIC199	JU1246	73493	519036	0.858405
NIC199	JU1395	64651	472756	0.863247
NIC199	JU1400	69845	505792	0.86191
NIC199	JU1401	71177	528498	0.865322
NIC199	JU1409	63758	502444	0.873104
NIC199	JU1440	69882	514658	0.864217
NIC199	JU1491	70168	510302	0.862497
NIC199	JU1516	67551	512971	0.868314
NIC199	JU1530	64441	509223	0.873452
NIC199	JU1568	72687	511551	0.857909
NIC199	JU1580	49131	433804	0.886744
NIC199	JU1581	59065	476623	0.876076
NIC199	JU1586	61866	484474	0.872303
NIC199	JU1652	75633	522021	0.855115
NIC199	JU1896	84011	516925	0.837479
NIC199	JU2001	68447	512909	0.866551
NIC199	JU2007	62674	513383	0.87792
NIC199	JU2316	72461	514744	0.859229
NIC199	JU2464	71892	518310	0.861295
NIC199	JU2466	71590	522551	0.862999
NIC199	JU2467	73278	527237	0.861015
NIC199	JU2468	72616	522389	0.860992
NIC199	JU2513	74075	526330	0.859261
NIC199	JU2519	58733	493792	0.881057
NIC199	JU2522	60077	527548	0.88612
NIC199	JU2526	82089	525049	0.843655
NIC199	JU258	60169	515280	0.88323
NIC199	JU263	66918	530038	0.873749
NIC199	JU300	63092	521474	0.879012
NIC199	JU310	54355	486794	0.888341
NIC199	JU311	71338	513936	0.861193
NIC199	JU312	66257	509733	0.870016
NIC199	JU315	69859	507234	0.862275
NIC199	JU319	72629	526517	0.862058
NIC199	JU322	63335	525606	0.879501
NIC199	JU323	60322	502611	0.879983
NIC199	JU345	66299	508356	0.869582
NIC199	JU346	52887	486515	0.891294
NIC199	JU360	65759	507420	0.870405
NIC199	JU361	71578	526900	0.864153
NIC199	JU363	67946	514651	0.867977
NIC199	JU367	68352	513611	0.866919
NIC199	JU393	61187	500837	0.877831
NIC199	JU394	75160	515856	0.8543
NIC199	JU397	66709	501587	0.867004
NIC199	JU400	76847	523977	0.853339
NIC199	JU406	72160	508848	0.858189
NIC199	JU440	73776	519944	0.858108
NIC199	JU533	67163	524278	0.871894
NIC199	JU561	66382	519267	0.872162
NIC199	JU642	64953	494071	0.868535
NIC199	JU751	70585	513389	0.862512
NIC199	JU774	68668	500397	0.862773
NIC199	JU775	68893	502323	0.862851
NIC199	JU778	69050	506509	0.863675
NIC199	JU782	56462	498001	0.886623
NIC199	JU792	64441	488578	0.868105
NIC199	JU830	71469	517673	0.861942
NIC199	JU847	64897	496697	0.869343
NIC199	KR314	72885	500097	0.854258
NIC199	LKC34	64210	517599	0.875946
NIC199	LSJ1	67316	495533	0.864154
NIC199	MY1	70597	493327	0.856896
NIC199	MY10	80857	517487	0.843751
NIC199	MY16	78947	499203	0.841854
NIC199	MY18	68386	490744	0.860648
NIC199	MY2	81132	509399	0.84073
NIC199	MY23	82526	506921	0.837201
NIC199	MY6	73073	525110	0.860842
NIC199	N2	72962	488276	0.850572
NIC199	NIC166	59860	492152	0.878371
NIC199	NIC195	70151	507135	0.861672
NIC199	NIC196	71420	516193	0.861641
NIC199	NIC197	69555	504954	0.862255
NIC199	NIC198	64137	467390	0.862776
NIC2	AB1	28404	524002	0.945794
NIC2	AB2	31152	546438	0.942991
NIC2	AB3	30211	549251	0.944996
NIC2	AB4	30158	487519	0.93814
NIC2	BRC20067	22882	530306	0.956851
NIC2	CB4851	26284	546686	0.951921
NIC2	CB4852	18731	467300	0.959917
NIC2	CB4853	30970	544881	0.943162
NIC2	CB4854	32760	530278	0.938221
NIC2	CB4855	35094	546062	0.935733
NIC2	CB4856	80706	481327	0.832326
NIC2	CB4932	31255	510748	0.938805
NIC2	CX11254	43436	543286	0.920049
NIC2	CX11262	47508	522720	0.909114
NIC2	CX11264	51006	509216	0.899834
NIC2	CX11271	31361	508567	0.938335
NIC2	CX11276	36580	541228	0.932413
NIC2	CX11285	50073	513746	0.902534
NIC2	CX11292	27463	521568	0.947345
NIC2	CX11307	48462	534600	0.909349
NIC2	CX11314	42847	541279	0.920841
NIC2	CX11315	40022	540734	0.925986
NIC2	DL200	41330	542971	0.923882
NIC2	DL226	40447	529602	0.923628
NIC2	DL238	88992	536998	0.834279
NIC2	ECA243	27064	539288	0.949815
NIC2	ECA245	30763	525019	0.941406
NIC2	ECA246	30892	544521	0.943268
NIC2	ECA248	35647	532200	0.93302
NIC2	ECA249	33454	549490	0.939118
NIC2	ECA250	32284	522442	0.938206
NIC2	ECA252	14647	538222	0.972786
NIC2	ECA253	9192	544329	0.983113
NIC2	ECA254	9551	555711	0.982813
NIC2	ECA36	168696	512893	0.671089
NIC2	ED3005	39900	536478	0.925626
NIC2	ED3011	36079	538636	0.933018
NIC2	ED3012	14884	530014	0.971918
NIC2	ED3017	33153	517523	0.935939
NIC2	ED3021	38252	544953	0.929807
NIC2	ED3040	33331	508738	0.934483
NIC2	ED3042	23964	549703	0.956406
NIC2	ED3046	42890	523803	0.918118
NIC2	ED3048	24589	540091	0.954472
NIC2	ED3049	42936	524938	0.918207
NIC2	ED3052	32436	514489	0.936955
NIC2	ED3057	28455	552420	0.94849
NIC2	ED3072	28457	552207	0.948467
NIC2	ED3073	28870	529853	0.945513
NIC2	ED3077	33538	512947	0.934617
NIC2	EG4347	15642	540519	0.971061
NIC2	EG4348	25483	363452	0.929886
NIC2	EG4349	51805	524016	0.901139
NIC2	EG4724	51142	524571	0.902507
NIC2	EG4725	64440	541928	0.881091
NIC2	EG4946	25972	526183	0.950641
NIC2	GXW1	32986	521735	0.936776
NIC2	JT11398	27280	534565	0.948968
NIC2	JU1088	30332	534021	0.943201
NIC2	JU1172	32411	530661	0.938923
NIC2	JU1200	7990	532870	0.985006
NIC2	JU1212	44669	511307	0.912638
NIC2	JU1213	48982	536461	0.908694
NIC2	JU1242	40978	530154	0.922705
NIC2	JU1246	43769	542038	0.919251
NIC2	JU1395	19574	493391	0.960328
NIC2	JU1400	51560	528636	0.902466
NIC2	JU1401	30112	552449	0.945494
NIC2	JU1409	30241	525645	0.942469
NIC2	JU1440	28926	537670	0.946201
NIC2	JU1491	40725	533144	0.923614
NIC2	JU1516	48445	535922	0.909604
NIC2	JU1530	32992	532180	0.938006
NIC2	JU1568	18531	534539	0.965333
NIC2	JU1580	64012	453710	0.858914
NIC2	JU1581	46114	498522	0.907499
NIC2	JU1586	13898	507559	0.972618
NIC2	JU1652	36314	545492	0.933429
NIC2	JU1896	35171	540321	0.934907
NIC2	JU2001	58845	535576	0.890128
NIC2	JU2007	37069	536225	0.93087
NIC2	JU2316	83677	537770	0.8444
NIC2	JU2464	35280	541706	0.934872
NIC2	JU2466	21508	546024	0.96061
NIC2	JU2467	36196	550931	0.9343
NIC2	JU2468	35896	545889	0.934243
NIC2	JU2513	30042	549955	0.945374
NIC2	JU2519	65335	515990	0.873379
NIC2	JU2522	45692	551111	0.917091
NIC2	JU2526	93875	548546	0.828866
NIC2	JU258	71403	537920	0.867261
NIC2	JU263	33399	553993	0.939712
NIC2	JU300	32896	545402	0.939685
NIC2	JU310	32472	509275	0.936239
NIC2	JU311	31778	536739	0.940794
NIC2	JU312	29515	533295	0.944655
NIC2	JU315	31658	530002	0.940268
NIC2	JU319	30038	550380	0.945423
NIC2	JU322	33807	549310	0.938456
NIC2	JU323	34309	524692	0.934611
NIC2	JU345	34377	531662	0.93534
NIC2	JU346	37386	509497	0.926622
NIC2	JU360	39225	530227	0.926022
NIC2	JU361	18831	550786	0.965811
NIC2	JU363	39484	537469	0.926537
NIC2	JU367	18662	536898	0.965241
NIC2	JU393	45342	523092	0.913319
NIC2	JU394	26657	539061	0.950549
NIC2	JU397	43637	523464	0.916638
NIC2	JU400	25725	547655	0.953027
NIC2	JU406	24994	531189	0.952947
NIC2	JU440	21767	543379	0.959941
NIC2	JU533	48639	547727	0.911198
NIC2	JU561	29155	542461	0.946254
NIC2	JU642	36223	516364	0.92985
NIC2	JU751	44909	536292	0.91626
NIC2	JU774	42921	522751	0.917894
NIC2	JU775	83294	525314	0.84144
NIC2	JU778	43074	529230	0.91861
NIC2	JU782	62021	520482	0.880839
NIC2	JU792	43015	509890	0.915639
NIC2	JU830	38166	540868	0.929436
NIC2	JU847	41829	518258	0.919289
NIC2	KR314	37058	522198	0.929035
NIC2	LKC34	36051	540719	0.933328
NIC2	LSJ1	6620	518498	0.987232
NIC2	MY1	39077	515510	0.924197
NIC2	MY10	52430	540660	0.903026
NIC2	MY16	62276	521727	0.880635
NIC2	MY18	49353	512467	0.903695
NIC2	MY2	72378	532386	0.86405
NIC2	MY23	76510	529187	0.85542
NIC2	MY6	48087	548768	0.912373
NIC2	N2	8711	509827	0.982914
NIC2	NIC1	25971	546290	0.952459
NIC2	NIC166	36024	513595	0.929859
NIC2	NIC195	70092	529212	0.867554
NIC2	NIC196	71274	538712	0.867696
NIC2	NIC197	68872	526386	0.869161
NIC2	NIC198	63331	487309	0.870039
NIC2	NIC199	75308	520118	0.85521
NIC2	NIC200	76219	533065	0.857017
NIC2	NIC207	20648	547251	0.96227
NIC2	NIC231	29848	541481	0.944877
NIC2	NIC232	30234	537153	0.943714
NIC2	NIC236	37788	496130	0.923834
NIC2	NIC237	40437	529684	0.923658
NIC2	NIC242	33367	543073	0.938559
NIC2	NIC251	99136	539906	0.816383
NIC2	NIC252	55161	525866	0.895104
NIC2	NIC255	18467	536143	0.965556
NIC2	NIC256	54549	491947	0.889116
NIC2	NIC258	79718	533835	0.850669
NIC2	NIC259	35782	533828	0.932971
NIC2	NIC260	60084	545877	0.889931
NIC2	NIC261	72417	548961	0.868084
NIC2	NIC262	66024	533453	0.876233
NIC2	NIC263	55236	506474	0.89094
NIC2	NIC265	83504	536568	0.844374
NIC2	NIC266	54348	541050	0.899551
NIC2	NIC267	37938	542887	0.930118
NIC2	NIC268	60698	540924	0.887788
NIC2	NIC269	50869	544698	0.906611
NIC2	NIC270	38017	546872	0.930483
NIC2	NIC271	60348	527173	0.885525
NIC2	NIC272	48868	525547	0.907015
NIC2	NIC273	48459	538283	0.909975
NIC2	NIC274	44352	555160	0.92011
NIC2	NIC275	33683	500631	0.932719
NIC2	NIC276	30717	522471	0.941208
NIC2	NIC277	34263	546396	0.937293
NIC200	AB1	72269	513739	0.859327
NIC200	AB2	75261	535869	0.859553
NIC200	AB3	75516	538556	0.859781
NIC200	AB4	58560	477432	0.877344
NIC200	BRC20067	72841	519875	0.859887
NIC200	CB4851	78262	535775	0.853927
NIC200	CB4852	60918	458149	0.867035
NIC200	CB4853	73133	534225	0.863104
NIC200	CB4854	71066	520228	0.863395
NIC200	CB4855	75692	535403	0.858626
NIC200	CB4856	77382	472341	0.836173
NIC200	CB4932	58097	500323	0.883881
NIC200	CX11254	76200	532875	0.857002
NIC200	CX11262	77016	512718	0.849789
NIC200	CX11264	69702	498998	0.860316
NIC200	CX11271	63675	498481	0.872262
NIC200	CX11276	76777	530880	0.855378
NIC200	CX11285	71557	503664	0.857927
NIC200	CX11292	66286	511484	0.870405
NIC200	CX11307	78294	524329	0.850678
NIC200	CX11314	74794	530844	0.859104
NIC200	CX11315	79849	530333	0.849436
NIC200	DL200	68926	532535	0.87057
NIC200	DL226	73732	519483	0.858067
NIC200	DL238	89379	526882	0.830362
NIC200	ECA243	79553	528834	0.849569
NIC200	ECA245	70902	515118	0.862358
NIC200	ECA246	73268	534013	0.862797
NIC200	ECA248	74076	522071	0.858111
NIC200	ECA249	73801	538876	0.863046
NIC200	ECA250	70157	512694	0.86316
NIC200	ECA252	78531	527690	0.85118
NIC200	ECA253	77484	533722	0.854823
NIC200	ECA254	80191	544878	0.852828
NIC200	ECA36	171083	503499	0.660212
NIC200	ED3005	75291	526143	0.8569
NIC200	ED3011	74149	528233	0.859628
NIC200	ED3012	76487	519768	0.852844
NIC200	ED3017	60466	507183	0.880781
NIC200	ED3021	76171	534249	0.857424
NIC200	ED3040	66530	499089	0.866697
NIC200	ED3042	66718	539023	0.876224
NIC200	ED3046	71451	513529	0.860863
NIC200	ED3048	65283	529771	0.876771
NIC200	ED3049	72618	514806	0.858941
NIC200	ED3052	65660	504927	0.869961
NIC200	ED3057	76536	541659	0.858701
NIC200	ED3072	76406	541472	0.858892
NIC200	ED3073	70208	519192	0.864774
NIC200	ED3077	61815	503276	0.877175
NIC200	EG4347	77115	530059	0.854516
NIC200	EG4348	41299	356471	0.884145
NIC200	EG4349	63385	514459	0.876793
NIC200	EG4724	62933	514087	0.877583
NIC200	EG4725	69373	531270	0.86942
NIC200	EG4946	70313	516029	0.863742
NIC200	GXW1	73781	511769	0.855831
NIC200	JT11398	72127	523907	0.862329
NIC200	JU1088	72986	523774	0.860654
NIC200	JU1172	70051	520728	0.865475
NIC200	JU1200	75799	522464	0.85492
NIC200	JU1212	74465	502230	0.851731
NIC200	JU1213	67022	526555	0.872716
NIC200	JU1242	70732	519987	0.863974
NIC200	JU1246	74619	531766	0.859677
NIC200	JU1395	65530	484177	0.864657
NIC200	JU1400	71027	518340	0.862972
NIC200	JU1401	72220	541689	0.866676
NIC200	JU1409	64749	515007	0.874275
NIC200	JU1440	70841	527284	0.865649
NIC200	JU1491	71254	522836	0.863716
NIC200	JU1516	68675	525664	0.869356
NIC200	JU1530	65287	521721	0.874862
NIC200	JU1568	73539	524112	0.859688
NIC200	JU1580	50216	444593	0.887052
NIC200	JU1581	60114	488587	0.876964
NIC200	JU1586	62694	496555	0.873742
NIC200	JU1652	76800	534943	0.856433
NIC200	JU1896	85287	529761	0.839009
NIC200	JU2001	69621	525429	0.867497
NIC200	JU2007	63619	526067	0.879067
NIC200	JU2316	74137	527644	0.859494
NIC200	JU2464	72956	531129	0.86264
NIC200	JU2466	72621	535423	0.864367
NIC200	JU2467	74347	540210	0.862374
NIC200	JU2468	73672	535286	0.862369
NIC200	JU2513	75168	539290	0.860617
NIC200	JU2519	59967	506362	0.881573
NIC200	JU2522	61049	540583	0.887068
NIC200	JU2526	84042	538094	0.843815
NIC200	JU258	61279	527878	0.883914
NIC200	JU263	67771	543217	0.875241
NIC200	JU300	63909	534556	0.880445
NIC200	JU310	55122	498876	0.889508
NIC200	JU311	72280	526474	0.862709
NIC200	JU312	67150	522541	0.871493
NIC200	JU315	70801	519699	0.863765
NIC200	JU319	73562	539625	0.863679
NIC200	JU322	64197	538662	0.880821
NIC200	JU323	61140	514873	0.881252
NIC200	JU345	67197	521163	0.871063
NIC200	JU346	53678	498776	0.892381
NIC200	JU360	66873	520004	0.871399
NIC200	JU361	72419	540110	0.865918
NIC200	JU363	69047	527265	0.869047
NIC200	JU367	69184	526396	0.86857
NIC200	JU393	62155	513212	0.87889
NIC200	JU394	76161	528568	0.855911
NIC200	JU397	67715	513689	0.868179
NIC200	JU400	77845	536983	0.855033
NIC200	JU406	73054	521036	0.859791
NIC200	JU440	74710	532770	0.859771
NIC200	JU533	68178	537297	0.873109
NIC200	JU561	67346	532088	0.873431
NIC200	JU642	65918	506232	0.869787
NIC200	JU751	71717	525817	0.863608
NIC200	JU774	69857	512759	0.863763
NIC200	JU775	70668	514940	0.862765
NIC200	JU778	70257	518981	0.864625
NIC200	JU782	57595	510359	0.887148
NIC200	JU792	65422	500352	0.869248
NIC200	JU830	72578	530446	0.863176
NIC200	JU847	65873	508704	0.870508
NIC200	KR314	74090	512213	0.855353
NIC200	LKC34	65217	530341	0.877028
NIC200	LSJ1	68081	507874	0.865949
NIC200	MY1	71691	505383	0.858145
NIC200	MY10	82313	530193	0.844749
NIC200	MY16	80378	511558	0.842876
NIC200	MY18	69522	502932	0.861767
NIC200	MY2	82722	522131	0.841568
NIC200	MY23	84202	519195	0.837822
NIC200	MY6	74249	538138	0.862026
NIC200	N2	73749	500232	0.85257
NIC200	NIC1	71448	535740	0.866637
NIC200	NIC166	60716	504068	0.879548
NIC200	NIC195	71624	519792	0.862206
NIC200	NIC196	72929	529029	0.862146
NIC200	NIC197	70991	517081	0.862708
NIC200	NIC198	65477	478835	0.863258
NIC200	NIC199	31	515177	0.99994
NIC207	AB1	35753	527418	0.932211
NIC207	AB2	34597	550183	0.937117
NIC207	AB3	33908	553040	0.938688
NIC207	AB4	30108	490658	0.938638
NIC207	BRC20067	28539	533932	0.946549
NIC207	CB4851	37886	550230	0.931145
NIC207	CB4852	26333	470385	0.944018
NIC207	CB4853	35638	548492	0.935025
NIC207	CB4854	35859	533952	0.932842
NIC207	CB4855	38269	549829	0.930398
NIC207	CB4856	78349	484598	0.838322
NIC207	CB4932	26095	514013	0.949233
NIC207	CX11254	44379	547233	0.918903
NIC207	CX11262	51590	526335	0.901983
NIC207	CX11264	51130	512456	0.900226
NIC207	CX11271	22673	511969	0.955714
NIC207	CX11276	34018	545070	0.93759
NIC207	CX11285	49076	517038	0.905082
NIC207	CX11292	30300	525160	0.942303
NIC207	CX11307	45859	538291	0.914806
NIC207	CX11314	46209	544989	0.915211
NIC207	CX11315	42706	544600	0.921583
NIC207	DL200	38626	546704	0.929348
NIC207	DL226	45255	533209	0.915127
NIC207	DL238	87763	540778	0.83771
NIC207	ECA243	39257	542896	0.92769
NIC207	ECA245	35429	528554	0.93297
NIC207	ECA246	35905	548212	0.934505
NIC207	ECA248	38362	536015	0.928431
NIC207	ECA249	38574	553235	0.930276
NIC207	ECA250	37082	526264	0.929537
NIC207	ECA252	32494	541756	0.940021
NIC207	ECA253	26239	548008	0.952119
NIC207	ECA254	27425	559501	0.950983
NIC207	ECA36	172078	516669	0.666947
NIC207	ED3005	44160	540083	0.918235
NIC207	ED3011	37757	542314	0.930378
NIC207	ED3012	27247	533558	0.948933
NIC207	ED3017	32510	520808	0.937578
NIC207	ED3021	43039	548728	0.921566
NIC207	ED3040	33031	512196	0.935511
NIC207	ED3042	28487	553542	0.948537
NIC207	ED3046	39050	527220	0.925932
NIC207	ED3048	28795	543780	0.947047
NIC207	ED3049	40086	528442	0.924143
NIC207	ED3052	36094	517881	0.930304
NIC207	ED3057	31095	556309	0.944105
NIC207	ED3072	31123	556058	0.944029
NIC207	ED3073	29963	533418	0.943828
NIC207	ED3077	38039	516416	0.92634
NIC207	EG4347	22040	544267	0.959505
NIC207	EG4348	25449	366074	0.930481
NIC207	EG4349	48847	527663	0.907428
NIC207	EG4724	46517	527970	0.911895
NIC207	EG4725	64789	545504	0.881231
NIC207	EG4946	31129	529724	0.941235
NIC207	GXW1	37006	525299	0.929553
NIC207	JT11398	25351	537996	0.952879
NIC207	JU1088	34994	537736	0.934923
NIC207	JU1172	35408	534307	0.933731
NIC207	JU1200	20376	536400	0.962013
NIC207	JU1212	53695	514846	0.895707
NIC207	JU1213	42576	540387	0.921212
NIC207	JU1242	30841	533754	0.942219
NIC207	JU1246	50636	545808	0.907227
NIC207	JU1395	28181	497303	0.943332
NIC207	JU1400	49524	532164	0.906938
NIC207	JU1401	31874	556201	0.942693
NIC207	JU1409	29937	528920	0.9434
NIC207	JU1440	30022	541331	0.94454
NIC207	JU1491	32014	536806	0.940362
NIC207	JU1516	43167	539575	0.919998
NIC207	JU1530	34483	535739	0.935635
NIC207	JU1568	30264	538043	0.943752
NIC207	JU1580	55359	456588	0.878755
NIC207	JU1581	40339	501905	0.919628
NIC207	JU1586	21403	510371	0.958064
NIC207	JU1652	38142	549222	0.930553
NIC207	JU1896	45785	543857	0.915814
NIC207	JU2001	52671	539243	0.902324
NIC207	JU2007	34688	539859	0.935746
NIC207	JU2316	78435	541488	0.855149
NIC207	JU2464	32344	545412	0.940698
NIC207	JU2466	27403	549865	0.950164
NIC207	JU2467	33059	554654	0.940397
NIC207	JU2468	32818	549659	0.940294
NIC207	JU2513	35406	553715	0.936057
NIC207	JU2519	58908	519879	0.886689
NIC207	JU2522	39485	554925	0.928846
NIC207	JU2526	87025	552561	0.842506
NIC207	JU258	69190	541731	0.87228
NIC207	JU263	35031	557792	0.937197
NIC207	JU300	34273	549084	0.937581
NIC207	JU310	30598	512529	0.9403
NIC207	JU311	35616	540397	0.934093
NIC207	JU312	32712	537000	0.939084
NIC207	JU315	35162	533600	0.934104
NIC207	JU319	35038	554096	0.936765
NIC207	JU322	39811	553106	0.928023
NIC207	JU323	39472	528360	0.925293
NIC207	JU345	36626	535376	0.931588
NIC207	JU346	35958	512903	0.929893
NIC207	JU360	37986	533878	0.928849
NIC207	JU361	35278	554584	0.936388
NIC207	JU363	39231	541147	0.927504
NIC207	JU367	33934	540422	0.937208
NIC207	JU393	39271	526750	0.925447
NIC207	JU394	39287	542577	0.927592
NIC207	JU397	33104	527061	0.937191
NIC207	JU400	39245	551438	0.928832
NIC207	JU406	36862	534970	0.931095
NIC207	JU440	32734	547021	0.94016
NIC207	JU533	42513	551607	0.922929
NIC207	JU561	35209	546231	0.935542
NIC207	JU642	26514	520035	0.949015
NIC207	JU751	44154	539838	0.918209
NIC207	JU774	40391	526196	0.92324
NIC207	JU775	75191	528718	0.857786
NIC207	JU778	33983	532785	0.936216
NIC207	JU782	58350	523839	0.888611
NIC207	JU792	32158	513789	0.93741
NIC207	JU830	39002	544570	0.92838
NIC207	JU847	42612	522209	0.9184
NIC207	KR314	30775	526073	0.941501
NIC207	LKC34	35830	544395	0.934184
NIC207	LSJ1	20412	521741	0.960877
NIC207	MY1	41582	518957	0.919874
NIC207	MY10	53003	544364	0.902633
NIC207	MY16	63160	525152	0.87973
NIC207	MY18	51398	515870	0.900366
NIC207	MY2	72676	536090	0.864433
NIC207	MY23	75639	532681	0.858003
NIC207	MY6	51417	552624	0.906958
NIC207	N2	24905	513663	0.951515
NIC207	NIC1	25401	549942	0.953811
NIC207	NIC166	35014	517596	0.932353
NIC207	NIC195	72374	533020	0.864219
NIC207	NIC196	73537	542475	0.864442
