sample_i	sample_j	discordance	number_of_sites	concordance
JU782	JU2522	72627	1587359	0.954247
JU782	JU2526	84754	1581486	0.946409
JU782	JU2527	80759	1587728	0.949135
JU782	JU2534	91847	1588118	0.942166
JU782	JU2565	87341	1587894	0.944996
JU782	JU2566	89237	1588166	0.943811
JU782	JU2570	75542	1587992	0.952429
JU782	JU2572	76661	1587478	0.951709
JU782	JU2574	273603	352300	0.223381
JU782	JU2575	80777	1588214	0.94914
JU782	JU2576	92519	1585342	0.941641
JU782	JU2578	83229	1587632	0.947577
JU782	JU258	83295	1586281	0.94749
JU782	JU2581	100779	1553878	0.935144
JU782	JU2586	69895	1585358	0.955912
JU782	JU2587	90962	1565735	0.941905
JU782	JU2592	92654	1586810	0.94161
JU782	JU2593	101793	1585713	0.935806
JU782	JU2600	80949	1587600	0.949012
JU782	JU2604	86425	1587584	0.945562
JU782	JU2605	84218	1569292	0.946334
JU782	JU2610	80787	1587738	0.949118
JU782	JU2611	84823	1588007	0.946585
JU782	JU2619	85595	1503134	0.943056
JU782	JU263	84234	1584553	0.946841
JU782	JU2771	229141	314892	0.272319
JU782	JU2800	94322	1586842	0.94056
JU782	JU2802	94051	1586085	0.940702
JU782	JU2811	83086	1584784	0.947573
JU782	JU2825	82945	1583162	0.947608
JU782	JU2828	105529	1551249	0.931972
JU782	JU2829	109422	1587375	0.931067
JU782	JU2830	109190	1586645	0.931182
JU782	JU2838	101086	1585634	0.936249
JU782	JU2841	102269	1585274	0.935488
JU782	JU2853	93115	1586714	0.941316
JU782	JU2860	85547	1575912	0.945716
JU782	JU2862	94858	1587970	0.940265
JU782	JU2866	95982	1587503	0.939539
JU782	JU2878	91706	1584345	0.942117
JU782	JU2879	105563	1585318	0.933412
JU782	JU300	84220	1583477	0.946813
JU782	JU310	84589	1587599	0.946719
JU782	JU311	88677	1587482	0.94414
JU782	JU312	88671	1588052	0.944164
JU782	JU315	88800	1588001	0.944081
JU782	JU319	87574	1577330	0.94448
JU782	JU322	73446	1581603	0.953562
JU782	JU323	73842	1587985	0.9535
JU782	JU345	76771	1561831	0.950846
JU782	JU346	89318	1586690	0.943708
JU782	JU360	87058	1586888	0.945139
JU782	JU361	87919	1583509	0.944478
JU782	JU363	87029	1586822	0.945155
JU782	JU367	88285	1587899	0.944401
JU782	JU393	74235	1586877	0.953219
JU782	JU394	82572	1587448	0.947984
JU782	JU397	67423	1561617	0.956825
JU782	JU400	81447	1576653	0.948342
JU782	JU406	86641	1585647	0.945359
JU782	JU440	90891	1587364	0.942741
JU782	JU533	74687	1584321	0.952859
JU782	JU561	73799	1586838	0.953493
JU782	JU642	87392	1586330	0.944909
JU782	JU751	91699	1587099	0.942222
JU782	JU774	90567	1585566	0.94288
JU782	JU775	93477	1585556	0.941045
JU782	JU778	62876	1586263	0.960362
JU792	AB1	20679	1543228	0.9866
JU792	AB3	34574	1537221	0.977509
JU792	AB4	34946	1543978	0.977366
JU792	BRC20067	23678	1539008	0.984615
JU792	BRC20113	23852	1543081	0.984543
JU792	BRC20231	79410	1539909	0.948432
JU792	BRC20263	43272	1543064	0.971957
JU792	CB4851	36555	1543398	0.976315
JU792	CB4852	6395	1544034	0.995858
JU792	CB4853	33079	1544163	0.978578
JU792	CB4854	36001	1540985	0.976638
JU792	CB4855	39037	1540815	0.974665
JU792	CB4856	88229	1535935	0.942557
JU792	CB4932	15241	1543518	0.990126
JU792	CX11254	49896	1541857	0.967639
JU792	CX11262	52126	1541804	0.966192
JU792	CX11264	50772	1543304	0.967102
JU792	CX11271	29565	1544004	0.980852
JU792	CX11276	40280	1541296	0.973866
JU792	CX11285	54028	1542244	0.964968
JU792	CX11292	28284	1544199	0.981684
JU792	CX11307	60602	1539034	0.960623
JU792	CX11314	50608	1543099	0.967204
JU792	CX11315	43130	1540154	0.971996
JU792	DL200	33562	1542906	0.978248
JU792	DL226	38440	1542482	0.975079
JU792	DL238	103669	1532928	0.932372
JU792	ECA243	36383	1542140	0.976407
JU792	ECA244	16426	1543377	0.989357
JU792	ECA245	32935	1543527	0.978663
JU792	ECA246	32983	1543931	0.978637
JU792	ECA247	34728	1540473	0.977456
JU792	ECA248	38868	1538238	0.974732
JU792	ECA249	32869	1544244	0.978715
JU792	ECA250	32303	1537742	0.978993
JU792	ECA251	35138	1544220	0.977245
JU792	ECA252	23536	1542155	0.984738
JU792	ECA253	16493	1543992	0.989318
JU792	ECA254	16479	1544278	0.989329
JU792	ECA36	224936	1509311	0.850968
JU792	ED3005	37071	1543412	0.975981
JU792	ED3011	36341	1539141	0.976389
JU792	ED3012	28370	1543688	0.981622
JU792	ED3017	21830	1543726	0.985859
JU792	ED3021	36433	1535189	0.976268
JU792	ED3040	35195	1543942	0.977204
JU792	ED3042	25815	1538327	0.983219
JU792	ED3046	44663	1541560	0.971027
JU792	ED3048	26038	1543482	0.98313
JU792	ED3049	45112	1541482	0.970735
JU792	ED3052	29778	1543845	0.980712
JU792	ED3057	23216	1540170	0.984926
JU792	ED3072	23186	1538675	0.984931
JU792	ED3073	23420	1544081	0.984832
JU792	ED3077	37462	1544034	0.975738
JU792	EG4347	14195	1543759	0.990805
JU792	EG4349	48850	1541925	0.968319
JU792	EG4724	49200	1543416	0.968123
JU792	EG4725	69747	1540856	0.954735
JU792	EG4946	23555	1544275	0.984747
JU792	FX1400	16548	1544333	0.989285
JU792	GXW1	32961	1542763	0.978635
JU792	JT11398	23509	1542903	0.984763
JU792	JU1088	44447	1542822	0.971191
JU792	JU1171	78259	1534430	0.948998
JU792	JU1172	38403	1543402	0.975118
JU792	JU1200	17598	1544231	0.988604
JU792	JU1212	47137	1531816	0.969228
JU792	JU1213	35185	1539283	0.977142
JU792	JU1242	20603	1543123	0.986649
JU792	JU1246	44906	1541410	0.970867
JU792	JU1395	3602	1535613	0.997654
JU792	JU1400	47924	1542167	0.968924
JU792	JU1401	25872	1540635	0.983207
JU792	JU1409	26118	1543924	0.983083
JU792	JU1440	22861	1543908	0.985193
JU792	JU1491	30771	1543949	0.98007
JU792	JU1516	32260	1541317	0.97907
JU792	JU1530	25482	1543665	0.983493
JU792	JU1568	17591	1543915	0.988606
JU792	JU1580	50141	1541279	0.967468
JU792	JU1581	32366	1543490	0.979031
JU792	JU1586	13958	1543994	0.99096
JU792	JU1652	44255	1542868	0.971316
JU792	JU1656	35209	1540411	0.977143
JU792	JU1666	38571	1542651	0.974997
JU792	JU1762	35686	1543142	0.976874
JU792	JU1770	35722	1543124	0.976851
JU792	JU1792	21373	1543944	0.986157
JU792	JU1793	52688	1540930	0.965808
JU792	JU1807	32450	1541607	0.978951
JU792	JU1808	24343	1543871	0.984232
JU792	JU1893	246114	315480	0.219874
JU792	JU1896	46420	1542554	0.969907
JU792	JU1920	53332	1543661	0.965451
JU792	JU1922	53201	1543000	0.965521
JU792	JU1924	27488	1543266	0.982188
JU792	JU1929	53190	1543381	0.965537
JU792	JU1934	17994	1542279	0.988333
JU792	JU1960	35169	1544157	0.977224
JU792	JU2001	48608	1540902	0.968455
JU792	JU2007	32035	1543468	0.979245
JU792	JU2016	27964	1542559	0.981872
JU792	JU2017	49662	1541712	0.967788
JU792	JU2106	58147	1543796	0.962335
JU792	JU2131	42184	1542807	0.972658
JU792	JU2139	53024	1542636	0.965628
JU792	JU2141	15842	1543680	0.989738
JU792	JU2151	27452	1542881	0.982207
JU792	JU2234	43467	1538824	0.971753
JU792	JU2250	13193	1543439	0.991452
JU792	JU2257	19544	1542788	0.987332
JU792	JU2287	19434	1540578	0.987385
JU792	JU2316	97350	1536506	0.936642
JU792	JU2460	13377	1543139	0.991331
JU792	JU2461	208666	271081	0.230245
JU792	JU2464	30704	1540402	0.980068
JU792	JU2466	20262	1540376	0.986846
JU792	JU2467	30938	1543258	0.979953
JU792	JU2468	30919	1542697	0.979958
JU792	JU2478	20165	1542363	0.986926
JU792	JU2513	35613	1542790	0.976916
JU792	JU2519	66979	1537944	0.956449
JU792	JU2522	42161	1543413	0.972683
JU792	JU2526	101566	1537290	0.933932
JU792	JU2527	13373	1543773	0.991337
JU792	JU2534	17904	1544172	0.988405
JU792	JU2565	18099	1543947	0.988277
JU792	JU2566	26878	1544208	0.982594
JU792	JU2570	15504	1544036	0.989959
JU792	JU2572	25347	1543572	0.983579
JU792	JU2574	272338	351130	0.224396
JU792	JU2575	16393	1544261	0.989385
JU792	JU2576	43116	1541485	0.97203
JU792	JU2578	35942	1543686	0.976717
JU792	JU258	70909	1542339	0.954025
JU792	JU2581	44746	1511473	0.970396
JU792	JU2586	42241	1541402	0.972596
JU792	JU2587	43789	1522633	0.971241
JU792	JU2592	29566	1542874	0.980837
JU792	JU2593	44160	1541964	0.971361
JU792	JU2600	27570	1543662	0.98214
JU792	JU2604	53305	1543630	0.965468
JU792	JU2605	50900	1526094	0.966647
JU792	JU2610	28737	1543796	0.981385
JU792	JU2611	26596	1544058	0.982775
JU792	JU2619	37690	1462162	0.974223
JU792	JU263	23000	1540686	0.985072
JU792	JU2771	228552	314152	0.27248
JU792	JU2800	36347	1542927	0.976443
JU792	JU2802	36126	1542211	0.976575
JU792	JU2811	51503	1540920	0.966576
JU792	JU2825	30741	1539415	0.980031
JU792	JU2828	47502	1508927	0.968519
JU792	JU2829	50286	1543461	0.96742
JU792	JU2830	50070	1542751	0.967545
JU792	JU2838	49528	1541760	0.967876
JU792	JU2841	47004	1541369	0.969505
JU792	JU2853	26865	1542797	0.982587
JU792	JU2860	17286	1532374	0.988719
JU792	JU2862	27584	1544022	0.982135
JU792	JU2866	43976	1543538	0.97151
JU792	JU2878	39500	1540602	0.974361
JU792	JU2879	58311	1541398	0.96217
JU792	JU300	22999	1539628	0.985062
JU792	JU310	23219	1543653	0.984958
JU792	JU311	21227	1543543	0.986248
JU792	JU312	21174	1544155	0.986288
JU792	JU315	21324	1544053	0.98619
JU792	JU319	20420	1533828	0.986687
JU792	JU322	22400	1537779	0.985434
JU792	JU323	22652	1544027	0.985329
JU792	JU345	14200	1527494	0.990704
JU792	JU346	24904	1542999	0.98386
JU792	JU360	35296	1542984	0.977125
JU792	JU361	18576	1539664	0.987935
JU792	JU363	35278	1542923	0.977136
JU792	JU367	18735	1543944	0.987865
JU792	JU393	24238	1542937	0.984291
JU792	JU394	33511	1543502	0.978289
JU792	JU397	10403	1530554	0.993203
JU792	JU400	31996	1533203	0.979131
JU792	JU406	28031	1541730	0.981818
JU792	JU440	19829	1543412	0.987152
JU792	JU533	35434	1540486	0.976998
JU792	JU561	27757	1542909	0.98201
JU792	JU642	28258	1542990	0.981686
JU792	JU751	40006	1543252	0.974077
JU792	JU774	37484	1541665	0.975686
JU792	JU775	80027	1541601	0.948088
JU792	JU778	44638	1542009	0.971052
JU792	JU782	63240	1543177	0.95902
JU830	AB1	64252	1585778	0.959482
JU830	AB3	41541	1579687	0.973703
JU830	AB4	41817	1586588	0.973643
JU830	BRC20067	43703	1581608	0.972368
JU830	BRC20113	43910	1585764	0.97231
JU830	BRC20231	102528	1582566	0.935214
JU830	BRC20263	60638	1585655	0.961758
JU830	CB4851	78427	1585988	0.95055
JU830	CB4852	49692	1586590	0.96868
JU830	CB4853	42403	1586766	0.973277
JU830	CB4854	60872	1583419	0.961557
JU830	CB4855	48803	1583616	0.969183
JU830	CB4856	113500	1578304	0.928087
JU830	CB4932	62782	1586086	0.960417
JU830	CX11254	54974	1584490	0.965305
JU830	CX11262	60959	1584636	0.961531
JU830	CX11264	63321	1585902	0.960073
JU830	CX11271	51962	1586597	0.967249
JU830	CX11276	50694	1583855	0.967993
JU830	CX11285	69941	1584781	0.955867
JU830	CX11292	44407	1586807	0.972015
JU830	CX11307	75470	1581612	0.952283
JU830	CX11314	60972	1585712	0.961549
JU830	CX11315	57643	1582838	0.963583
JU830	DL200	59291	1585510	0.962604
JU830	DL226	48884	1585147	0.969161
JU830	DL238	126217	1575294	0.919877
JU830	ECA243	78212	1584748	0.950647
JU830	ECA244	50500	1586002	0.968159
JU830	ECA245	42312	1586157	0.973324
JU830	ECA246	42333	1586553	0.973318
JU830	ECA247	41702	1583153	0.973659
JU830	ECA248	48666	1581173	0.969222
JU830	ECA249	39689	1586852	0.974989
JU830	ECA250	39305	1580417	0.97513
JU830	ECA251	41996	1586836	0.973535
JU830	ECA252	61561	1584776	0.961155
JU830	ECA253	50576	1586611	0.968123
JU830	ECA254	50571	1586890	0.968132
JU830	ECA36	249758	1550927	0.838962
JU830	ED3005	42206	1586103	0.97339
JU830	ED3011	44514	1581882	0.97186
JU830	ED3012	60580	1586290	0.96181
JU830	ED3017	63105	1586279	0.960218
JU830	ED3021	41834	1577684	0.973484
JU830	ED3040	50600	1586538	0.968107
JU830	ED3042	47539	1580818	0.969928
JU830	ED3046	65340	1584120	0.958753
JU830	ED3048	47844	1586104	0.969836
JU830	ED3049	64093	1584039	0.959538
JU830	ED3052	56936	1586422	0.96411
JU830	ED3057	43069	1582681	0.972787
JU830	ED3072	42965	1581131	0.972826
JU830	ED3073	43314	1586657	0.972701
JU830	ED3077	60093	1586637	0.962126
JU830	EG4347	48251	1586363	0.969584
JU830	EG4349	64509	1584476	0.959287
JU830	EG4724	80160	1586021	0.949458
JU830	EG4725	108099	1583405	0.93173
JU830	EG4946	43562	1586890	0.972549
JU830	FX1400	50642	1586943	0.968088
JU830	GXW1	53477	1585313	0.966267
JU830	JT11398	56669	1585493	0.964258
JU830	JU1088	56665	1585416	0.964259
JU830	JU1171	101279	1576983	0.935777
JU830	JU1172	50349	1586000	0.968254
JU830	JU1200	52869	1586834	0.966683
JU830	JU1212	91208	1574422	0.942069
JU830	JU1213	76102	1581871	0.951891
JU830	JU1242	65231	1585700	0.958863
JU830	JU1246	82256	1584016	0.948071
JU830	JU1395	33742	1536939	0.978046
JU830	JU1400	74660	1584660	0.952886
JU830	JU1401	47913	1583173	0.969736
JU830	JU1409	48215	1586526	0.96961
JU830	JU1440	55863	1586513	0.964789
JU830	JU1491	65404	1586536	0.958776
JU830	JU1516	70846	1583902	0.955271
JU830	JU1530	45869	1586228	0.971083
JU830	JU1568	57372	1586514	0.963838
JU830	JU1580	93887	1583842	0.940722
JU830	JU1581	71049	1586093	0.955205
JU830	JU1586	58285	1586603	0.963264
JU830	JU1652	76315	1585452	0.951865
JU830	JU1656	76128	1582892	0.951906
JU830	JU1666	73098	1585206	0.953887
JU830	JU1762	76720	1585710	0.951618
JU830	JU1770	76736	1585681	0.951607
JU830	JU1792	63704	1586543	0.959847
JU830	JU1793	96430	1583414	0.9391
JU830	JU1807	71053	1584209	0.955149
JU830	JU1808	41993	1586628	0.973533
JU830	JU1893	246690	316299	0.220073
JU830	JU1896	83442	1585116	0.947359
JU830	JU1920	97168	1586264	0.938744
JU830	JU1922	97027	1585597	0.938807
JU830	JU1924	63767	1585853	0.95979
JU830	JU1929	97026	1585977	0.938823
JU830	JU1934	64974	1584792	0.959002
JU830	JU1960	42049	1586763	0.9735
JU830	JU2001	84155	1583551	0.946857
JU830	JU2007	56022	1586063	0.964679
JU830	JU2016	42922	1585162	0.972923
JU830	JU2017	60864	1584536	0.961589
JU830	JU2106	101424	1586388	0.936066
JU830	JU2131	80854	1585419	0.949001
JU830	JU2139	96841	1585207	0.93891
JU830	JU2141	64630	1586286	0.959257
JU830	JU2151	63719	1585443	0.95981
JU830	JU2234	80791	1581256	0.948907
JU830	JU2250	65803	1586008	0.95851
JU830	JU2257	67737	1585346	0.957273
JU830	JU2287	67534	1583075	0.95734
JU830	JU2316	131418	1579018	0.916772
JU830	JU2460	65565	1585740	0.958653
JU830	JU2461	209129	271754	0.230447
JU830	JU2464	52864	1582927	0.966604
JU830	JU2466	46702	1582462	0.970488
JU830	JU2467	53085	1585808	0.966525
JU830	JU2468	53051	1585252	0.966535
JU830	JU2478	47658	1584971	0.969931
JU830	JU2513	59660	1585463	0.962371
JU830	JU2519	98356	1580481	0.937768
JU830	JU2522	68454	1586006	0.956839
JU830	JU2526	132320	1579809	0.916243
JU830	JU2527	65574	1586379	0.958664
JU830	JU2534	39112	1586769	0.975351
JU830	JU2565	61175	1586545	0.961441
JU830	JU2566	61051	1586817	0.961526
JU830	JU2570	65954	1586642	0.958432
JU830	JU2572	62450	1586126	0.960627
JU830	JU2574	273127	352278	0.224683
JU830	JU2575	56535	1586864	0.964373
JU830	JU2576	69734	1583992	0.955976
JU830	JU2578	45498	1586282	0.971318
JU830	JU258	94714	1584917	0.94024
JU830	JU2581	48938	1552663	0.968481
JU830	JU2586	73503	1584004	0.953597
JU830	JU2587	45198	1564830	0.971116
JU830	JU2592	70738	1585460	0.955383
JU830	JU2593	45482	1584701	0.971299
JU830	JU2600	63849	1586250	0.959748
JU830	JU2604	97133	1586226	0.938765
JU830	JU2605	94105	1567974	0.939983
JU830	JU2610	63627	1586388	0.959892
JU830	JU2611	60140	1586657	0.962096
JU830	JU2619	49587	1501909	0.966984
JU830	JU263	45294	1583214	0.971391
JU830	JU2771	228983	314882	0.272797
JU830	JU2800	68485	1585617	0.956809
JU830	JU2802	68229	1584866	0.95695
JU830	JU2811	75107	1583454	0.952568
JU830	JU2825	78368	1581821	0.950457
JU830	JU2828	46163	1550018	0.970218
JU830	JU2829	48274	1586091	0.969564
JU830	JU2830	48118	1585374	0.969649
JU830	JU2838	69155	1584286	0.956349
JU830	JU2841	73748	1583931	0.95344
JU830	JU2853	46683	1585371	0.970554
JU830	JU2860	52091	1574593	0.966918
JU830	JU2862	46309	1586621	0.970813
JU830	JU2866	55806	1586132	0.964816
JU830	JU2878	66105	1583106	0.958243
JU830	JU2879	80312	1583966	0.949297
JU830	JU300	45265	1582131	0.97139
JU830	JU310	45592	1586249	0.971258
JU830	JU311	61622	1586144	0.96115
JU830	JU312	61565	1586706	0.961199
JU830	JU315	61741	1586652	0.961087
JU830	JU319	60579	1576020	0.961562
JU830	JU322	45529	1580264	0.971189
JU830	JU323	45913	1586638	0.971063
JU830	JU345	37792	1560577	0.975783
JU830	JU346	50420	1585340	0.968196
JU830	JU360	48016	1585552	0.969717
JU830	JU361	53570	1582167	0.966141
JU830	JU363	47996	1585484	0.969728
JU830	JU367	53890	1586554	0.966033
JU830	JU393	66818	1585555	0.957858
JU830	JU394	75589	1586097	0.952343
JU830	JU397	45071	1560324	0.971114
JU830	JU400	73610	1575331	0.953273
JU830	JU406	65975	1584332	0.958358
JU830	JU440	62420	1586024	0.960644
JU830	JU533	76302	1582976	0.951798
JU830	JU561	62527	1585488	0.960563
JU830	JU642	50171	1584986	0.968346
JU830	JU751	35536	1586138	0.977596
JU830	JU774	61809	1584390	0.960989
JU830	JU775	108343	1584189	0.93161
JU830	JU778	76677	1584535	0.951609
JU830	JU782	95763	1585777	0.939611
JU830	JU792	33347	1541970	0.978374
JU847	AB1	63959	1578006	0.959468
JU847	AB3	63976	1572148	0.959307
JU847	AB4	64416	1578806	0.9592
JU847	BRC20067	59085	1574046	0.962463
JU847	BRC20113	59356	1577865	0.962382
JU847	BRC20231	102897	1574694	0.934656
JU847	BRC20263	76131	1577855	0.95175
JU847	CB4851	52420	1578215	0.966785
JU847	CB4852	49596	1578820	0.968587
JU847	CB4853	62429	1578987	0.960463
JU847	CB4854	64591	1575670	0.959007
JU847	CB4855	66911	1575560	0.957532
JU847	CB4856	110306	1570630	0.92977
JU847	CB4932	39518	1578681	0.974968
JU847	CX11254	83566	1576740	0.947001
JU847	CX11262	82001	1576613	0.947989
JU847	CX11264	81900	1578125	0.948103
JU847	CX11271	69431	1578819	0.956023
JU847	CX11276	73178	1576261	0.953575
JU847	CX11285	84185	1576984	0.946616
JU847	CX11292	60661	1579029	0.961583
JU847	CX11307	94014	1573866	0.940266
JU847	CX11314	79839	1577932	0.949403
JU847	CX11315	72548	1575312	0.953947
JU847	DL200	67583	1577947	0.95717
JU847	DL226	71808	1577265	0.954473
JU847	DL238	127944	1567481	0.918376
JU847	ECA243	52273	1577216	0.966857
JU847	ECA244	51318	1578438	0.967488
JU847	ECA245	62292	1578423	0.960535
JU847	ECA246	62338	1578777	0.960515
JU847	ECA247	64204	1575877	0.959258
JU847	ECA248	66794	1573620	0.957554
JU847	ECA249	63188	1579071	0.959984
JU847	ECA250	62641	1573492	0.96019
JU847	ECA251	64607	1579056	0.959085
JU847	ECA252	53322	1577291	0.966194
JU847	ECA253	51386	1578896	0.967454
JU847	ECA254	51383	1579115	0.967461
JU847	ECA36	240024	1543329	0.844476
JU847	ED3005	66402	1578246	0.957927
JU847	ED3011	68300	1574574	0.956623
JU847	ED3012	41737	1578906	0.973566
JU847	ED3017	63644	1578502	0.959681
JU847	ED3021	65688	1570185	0.958165
JU847	ED3040	70803	1578774	0.955153
JU847	ED3042	57634	1573210	0.963365
JU847	ED3046	64616	1576371	0.95901
JU847	ED3048	57901	1578369	0.963316
JU847	ED3049	64493	1576286	0.959085
JU847	ED3052	55563	1578641	0.964803
JU847	ED3057	62219	1575034	0.960497
JU847	ED3072	62145	1573563	0.960507
JU847	ED3073	62524	1578881	0.9604
JU847	ED3077	69258	1578857	0.956134
JU847	EG4347	49905	1578586	0.968386
JU847	EG4349	90775	1576673	0.942426
JU847	EG4724	71432	1578248	0.95474
JU847	EG4725	95562	1575651	0.939351
JU847	EG4946	58673	1579110	0.962844
JU847	FX1400	51443	1579164	0.967424
JU847	GXW1	68586	1577535	0.956523
JU847	JT11398	54139	1577748	0.965686
JU847	JU1088	74061	1577643	0.953056
JU847	JU1171	101773	1569285	0.935147
JU847	JU1172	67985	1578215	0.956923
JU847	JU1200	51641	1579055	0.967296
JU847	JU1212	77122	1567609	0.950803
JU847	JU1213	64256	1574835	0.959198
JU847	JU1242	60029	1577969	0.961958
JU847	JU1246	75106	1576519	0.95236
JU847	JU1395	26628	1529313	0.982588
JU847	JU1400	85787	1576992	0.945601
JU847	JU1401	59196	1575509	0.962427
JU847	JU1409	59464	1578750	0.962335
JU847	JU1440	51007	1578771	0.967692
JU847	JU1491	59910	1578755	0.962052
JU847	JU1516	58287	1576142	0.963019
JU847	JU1530	60325	1578450	0.961782
JU847	JU1568	42494	1578803	0.973085
JU847	JU1580	84573	1576093	0.94634
JU847	JU1581	58389	1578320	0.963006
JU847	JU1586	48364	1578826	0.969367
JU847	JU1652	56248	1577694	0.964348
JU847	JU1656	64213	1575198	0.959235
JU847	JU1666	65024	1577450	0.958779
JU847	JU1762	64711	1577976	0.958991
JU847	JU1770	64746	1577941	0.958968
JU847	JU1792	41460	1578785	0.973739
JU847	JU1793	87054	1575708	0.944752
JU847	JU1807	58465	1576436	0.962913
JU847	JU1808	56889	1578690	0.963964
JU847	JU1893	246557	316212	0.220279
JU847	JU1896	67453	1577354	0.957237
JU847	JU1920	87740	1578492	0.944415
JU847	JU1922	87602	1577821	0.944479
JU847	JU1924	55746	1578120	0.964676
JU847	JU1929	87593	1578206	0.944498
JU847	JU1934	55138	1577040	0.965037
JU847	JU1960	64624	1578985	0.959072
JU847	JU2001	72939	1575680	0.95371
JU847	JU2007	65704	1578295	0.95837
JU847	JU2016	56168	1577394	0.964392
JU847	JU2017	72455	1576511	0.954041
JU847	JU2106	89389	1578615	0.943375
JU847	JU2131	72317	1577628	0.954161
JU847	JU2139	87417	1577481	0.944584
JU847	JU2141	54239	1578508	0.965639
JU847	JU2151	55707	1577696	0.964691
JU847	JU2234	58485	1573937	0.962842
JU847	JU2250	55660	1578237	0.964733
JU847	JU2257	42181	1577615	0.973263
JU847	JU2287	42076	1575470	0.973293
JU847	JU2316	127787	1571275	0.918673
JU847	JU2460	56140	1577978	0.964423
JU847	JU2461	208990	271680	0.230749
JU847	JU2464	57070	1575421	0.963775
JU847	JU2466	56296	1574840	0.964253
JU847	JU2467	57316	1578018	0.963678
JU847	JU2468	57277	1577499	0.963691
JU847	JU2478	52664	1577192	0.966609
JU847	JU2513	53672	1577587	0.965978
JU847	JU2519	96184	1573077	0.938856
JU847	JU2522	70097	1578243	0.955585
JU847	JU2526	126872	1572064	0.919296
JU847	JU2527	56152	1578605	0.964429
JU847	JU2534	57339	1578991	0.963686
JU847	JU2565	49856	1578774	0.968421
JU847	JU2566	50383	1579040	0.968093
JU847	JU2570	51998	1578867	0.967066
JU847	JU2572	42108	1578375	0.973322
JU847	JU2574	272922	352039	0.224739
JU847	JU2575	57107	1579089	0.963835
JU847	JU2576	65674	1576235	0.958335
JU847	JU2578	69662	1578509	0.955868
JU847	JU258	82848	1577207	0.947472
JU847	JU2581	71444	1545077	0.95376
JU847	JU2586	78730	1576237	0.950052
JU847	JU2587	71924	1557471	0.95382
JU847	JU2592	49641	1577706	0.968536
JU847	JU2593	70808	1576709	0.955091
JU847	JU2600	55815	1578479	0.96464
JU847	JU2604	87699	1578453	0.94444
JU847	JU2605	84822	1560600	0.945648
JU847	JU2610	56834	1578618	0.963998
JU847	JU2611	56661	1578884	0.964113
JU847	JU2619	64725	1494792	0.9567
JU847	JU263	59340	1575547	0.962337
JU847	JU2771	228936	314820	0.272804
JU847	JU2800	60189	1577721	0.961851
JU847	JU2802	59942	1576975	0.961989
JU847	JU2811	75247	1575696	0.952245
JU847	JU2825	47488	1574219	0.969834
JU847	JU2828	75767	1542665	0.950886
JU847	JU2829	79177	1578249	0.949832
JU847	JU2830	78987	1577542	0.94993
JU847	JU2838	82962	1576515	0.947376
JU847	JU2841	80648	1576167	0.948833
JU847	JU2853	65560	1577683	0.958445
JU847	JU2860	51085	1567235	0.967404
JU847	JU2862	63067	1578845	0.960055
JU847	JU2866	70820	1578355	0.95513
JU847	JU2878	71685	1575249	0.954493
JU847	JU2879	89072	1576205	0.94349
JU847	JU300	59300	1574487	0.962337
JU847	JU310	59640	1578481	0.962217
JU847	JU311	35430	1578473	0.977554
JU847	JU312	35456	1578939	0.977544
JU847	JU315	35491	1578909	0.977522
JU847	JU319	35025	1568414	0.977669
JU847	JU322	52225	1572718	0.966793
JU847	JU323	52599	1578869	0.966686
JU847	JU345	42660	1552902	0.972529
JU847	JU346	57573	1577566	0.963505
JU847	JU360	68704	1577878	0.956458
JU847	JU361	53100	1574551	0.966276
JU847	JU363	68695	1577827	0.956462
JU847	JU367	53324	1578783	0.966225
JU847	JU393	51874	1577917	0.967125
JU847	JU394	47641	1578342	0.969816
JU847	JU397	37449	1552880	0.975884
JU847	JU400	46812	1567782	0.970141
JU847	JU406	53792	1576797	0.965885
JU847	JU440	41890	1578257	0.973458
JU847	JU533	64416	1575338	0.95911
JU847	JU561	41691	1577773	0.973576
JU847	JU642	65503	1577213	0.958469
JU847	JU751	69186	1577978	0.956155
JU847	JU774	74264	1576458	0.952892
JU847	JU775	116223	1576403	0.926273
JU847	JU778	59915	1576820	0.962003
JU847	JU782	81412	1578004	0.948408
JU847	JU792	27798	1534202	0.981881
JU847	JU830	67786	1576805	0.957011
KR314	AB1	71989	1587325	0.954648
KR314	AB3	46455	1581225	0.970621
KR314	AB4	46797	1588127	0.970533
KR314	BRC20067	44506	1582994	0.971885
KR314	BRC20113	44764	1587177	0.971796
KR314	BRC20231	101954	1584001	0.935635
KR314	BRC20263	67707	1587168	0.957341
KR314	CB4851	88666	1587531	0.944148
KR314	CB4852	56423	1588132	0.964472
KR314	CB4853	48502	1588312	0.969463
KR314	CB4854	63065	1585201	0.960216
KR314	CB4855	53209	1584875	0.966427
KR314	CB4856	118188	1579867	0.925191
KR314	CB4932	72298	1587642	0.954462
KR314	CX11254	64891	1586010	0.959085
KR314	CX11262	64717	1585990	0.959195
KR314	CX11264	65498	1587447	0.95874
KR314	CX11271	56717	1588150	0.964287
KR314	CX11276	59000	1585375	0.962785
KR314	CX11285	64576	1586339	0.959292
KR314	CX11292	50381	1588351	0.968281
KR314	CX11307	86199	1583166	0.945553
KR314	CX11314	64697	1587244	0.959239
KR314	CX11315	60592	1584259	0.961754
KR314	DL200	70842	1587028	0.955362
