sample_i	sample_j	discordance	number_of_sites	concordance
QX1214	NIC166	111182	2500778	0.955541
QX1214	NIC195	154078	2550576	0.939591
QX1214	NIC196	157469	2598457	0.939399
QX1214	NIC197	148101	2493759	0.940611
QX1214	NIC198	136045	2360315	0.942362
QX1214	NIC199	150837	2630884	0.942667
QX1214	NIC2	118084	2984600	0.960436
QX1214	NIC200	153327	2665258	0.942472
QX1214	NIC207	112100	2752786	0.959278
QX1214	NIC231	93989	2690358	0.965065
QX1214	NIC232	100809	2850242	0.964631
QX1214	NIC236	109106	2455596	0.955568
QX1214	NIC237	117962	2576808	0.954222
QX1214	NIC242	121553	2696244	0.954918
QX1214	NIC251	216022	2700829	0.920016
QX1214	NIC252	121020	2627796	0.953946
QX1214	NIC255	105678	2743066	0.961474
QX1214	NIC256	131361	2475934	0.946945
QX1214	NIC258	166560	2632940	0.93674
QX1214	NIC259	118035	2594928	0.954513
QX1214	NIC260	162954	2870739	0.943236
QX1214	NIC261	170055	2730211	0.937714
QX1214	NIC262	157693	2587766	0.939062
QX1214	NIC263	132298	2505935	0.947206
QX1214	NIC265	189957	2642876	0.928125
QX1214	NIC266	143973	2704189	0.946759
QX1214	NIC267	99901	2768437	0.963914
QX1214	NIC268	130820	2761815	0.952633
QX1214	NIC269	128138	2774946	0.953823
QX1214	NIC270	102953	2824684	0.963552
QX1214	NIC271	145724	2597994	0.943909
QX1214	NIC272	126691	2711501	0.953276
QX1214	NIC273	129316	2756140	0.953081
QX1214	NIC274	132421	2933926	0.954866
QX1214	NIC275	96091	2453540	0.960836
QX1214	NIC276	96610	2830120	0.965864
QX1214	NIC277	106327	2810773	0.962172
QX1214	NIC3	125420	2932442	0.95723
QX1214	NIC4	125241	2931212	0.957273
QX1214	NIC501	106878	2230444	0.952082
QX1214	NIC508	109185	2911994	0.962505
QX1214	NIC511	131687	2932294	0.955091
QX1214	NIC512	92634	2633022	0.964818
QX1214	NIC513	123608	2928389	0.95779
QX1214	NIC514	107287	2808457	0.961799
QX1214	NIC515	103612	2590229	0.959999
QX1214	NIC521	137926	2829102	0.951247
QX1214	NIC522	96664	2396963	0.959672
QX1214	NIC523	135563	2914708	0.95349
QX1214	NIC526	137156	2862966	0.952093
QX1214	NIC527	141755	2884622	0.950858
QX1214	NIC528	129016	2900375	0.955517
QX1214	NIC529	107633	2933810	0.963313
QX1214	PB303	107730	2942023	0.963382
QX1214	PS2025	129727	2902538	0.955306
QX1214	PX174	116077	2921440	0.960267
QX1214	PX179	117122	2968309	0.960543
QX1214	QG2075	107362	2859148	0.96245
QX1214	QG536	116730	2935395	0.960234
QX1214	QG537	117682	2937620	0.95994
QX1214	QG538	113425	2899326	0.960879
QX1214	QG556	111618	2656682	0.957986
QX1214	QG557	74497	2654631	0.971937
QX1214	QG558	102460	2502425	0.959056
QX1214	QW947	138033	2731719	0.94947
QX1214	QX1211	360730	2801847	0.871253
QX1214	QX1212	240	2986169	0.99992
QX1214	QX1213	259	2984268	0.999913
QX1215	AB1	359657	2826692	0.872764
QX1215	AB2	358874	2787462	0.871254
QX1215	AB3	339388	2638161	0.871354
QX1215	AB4	363281	2815760	0.870983
QX1215	BRC20067	328236	2564575	0.872012
QX1215	BRC20113	359088	2802262	0.871858
QX1215	BRC20231	357630	2711892	0.868125
QX1215	BRC20263	353161	2766908	0.872363
QX1215	CB4852	363738	2844193	0.872112
QX1215	CB4854	355255	2769122	0.871708
QX1215	CB4856	352193	2784926	0.873536
QX1215	CB4932	365410	2839816	0.871326
QX1215	CX11254	332420	2632955	0.873746
QX1215	CX11262	343614	2693277	0.872418
QX1215	CX11264	357115	2795083	0.872235
QX1215	CX11271	360112	2829675	0.872737
QX1215	CX11276	324705	2606825	0.87544
QX1215	CX11285	351138	2787246	0.87402
QX1215	CX11292	364106	2833657	0.871507
QX1215	CX11307	342013	2714555	0.874008
QX1215	CX11314	343131	2697113	0.872778
QX1215	CX11315	330802	2575968	0.871581
QX1215	DL200	337235	2645387	0.87252
QX1215	DL226	355284	2749631	0.870788
QX1215	DL238	357892	2767609	0.870685
QX1215	ECA189	302837	2467264	0.877258
QX1215	ECA190	316563	2565415	0.876604
QX1215	ECA192	247264	2077803	0.880997
QX1215	ECA193	315514	2557885	0.87665
QX1215	ECA243	355265	2856920	0.875648
QX1215	ECA245	337369	2622988	0.87138
QX1215	ECA246	362422	2811155	0.871077
QX1215	ECA248	361769	2796538	0.870637
QX1215	ECA249	359049	2787663	0.871201
QX1215	ECA250	319383	2490894	0.87178
QX1215	ECA251	358271	2777116	0.870992
QX1215	ECA252	334193	2634239	0.873135
QX1215	ECA253	344372	2713945	0.87311
QX1215	ECA254	353395	2787561	0.873224
QX1215	ECA259	348546	2766876	0.874029
QX1215	ECA36	84169	2766345	0.969574
QX1215	ED3005	343406	2675986	0.871671
QX1215	ED3011	324231	2521823	0.87143
QX1215	ED3012	350600	2829333	0.876084
QX1215	ED3017	362066	2824676	0.87182
QX1215	ED3021	334169	2613705	0.872147
QX1215	ED3040	361048	2832308	0.872525
QX1215	ED3042	341850	2666012	0.871775
QX1215	ED3046	353007	2792618	0.873593
QX1215	ED3048	340760	2654402	0.871625
QX1215	ED3049	353931	2794726	0.873358
QX1215	ED3052	360094	2810931	0.871895
QX1215	ED3057	342803	2681560	0.872163
QX1215	ED3072	342112	2678049	0.872253
QX1215	ED3073	360060	2820409	0.872338
QX1215	ED3077	359851	2812230	0.872041
QX1215	EG4347	361423	2833625	0.872452
QX1215	EG4348	221022	1629458	0.864359
QX1215	EG4349	343330	2688524	0.872298
QX1215	EG4724	350666	2803269	0.874908
QX1215	EG4725	347063	2761411	0.874317
QX1215	EG4946	362662	2813547	0.871101
QX1215	GXW1	368654	2824458	0.869478
QX1215	JT11398	360252	2805276	0.871581
QX1215	JU1088	364108	2807672	0.870317
QX1215	JU1172	349208	2713469	0.871306
QX1215	JU1200	362964	2863222	0.873232
QX1215	JU1212	320268	2496205	0.871698
QX1215	JU1213	320028	2518620	0.872935
QX1215	JU1242	340697	2690048	0.873349
QX1215	JU1246	336754	2606533	0.870804
QX1215	JU1395	325482	2767322	0.882384
QX1215	JU1400	348623	2800522	0.875515
QX1215	JU1401	344327	2681167	0.871576
QX1215	JU1409	362798	2822848	0.871478
QX1215	JU1440	354455	2799967	0.873407
QX1215	JU1491	354052	2826289	0.874729
QX1215	JU1516	359841	2779050	0.870517
QX1215	JU1530	363312	2833727	0.87179
QX1215	JU1568	344167	2708748	0.872942
QX1215	JU1580	363435	2819075	0.87108
QX1215	JU1581	367007	2829840	0.870308
QX1215	JU1586	363806	2857214	0.872671
QX1215	JU1652	341273	2741924	0.875535
QX1215	JU1656	317185	2482147	0.872213
QX1215	JU1666	362012	2783692	0.869953
QX1215	JU1762	354403	2774369	0.872258
QX1215	JU1770	355821	2781191	0.872062
QX1215	JU1792	359794	2801788	0.871584
QX1215	JU1793	327343	2539974	0.871123
QX1215	JU1807	363150	2798329	0.870226
QX1215	JU1808	361005	2806918	0.871387
QX1215	JU1893	159564	238319	0.33046
QX1215	JU1896	354612	2814456	0.874003
QX1215	JU1920	352313	2718504	0.870402
QX1215	JU1922	350832	2712625	0.870667
QX1215	JU1924	342464	2655361	0.871029
QX1215	JU1929	350200	2709812	0.870766
QX1215	JU1934	344116	2651284	0.870208
QX1215	JU1960	360300	2792600	0.87098
QX1215	JU2001	356407	2788891	0.872205
QX1215	JU2007	361162	2821366	0.87199
QX1215	JU2016	356600	2776272	0.871554
QX1215	JU2017	357549	2759185	0.870415
QX1215	JU2106	349682	2743288	0.872532
QX1215	JU2131	355775	2761212	0.871153
QX1215	JU2139	334976	2596480	0.870988
QX1215	JU2141	356205	2762106	0.871039
QX1215	JU2151	343570	2664386	0.871051
QX1215	JU2234	320936	2548044	0.874046
QX1215	JU2250	357020	2773060	0.871254
QX1215	JU2257	339057	2659351	0.872504
QX1215	JU2287	312385	2455103	0.872761
QX1215	JU2316	319009	2583757	0.876533
QX1215	JU2460	362813	2813234	0.871033
QX1215	JU2461	109072	167449	0.348626
QX1215	JU2464	317880	2544348	0.875064
QX1215	JU2466	331816	2593231	0.872045
QX1215	JU2467	341692	2733346	0.874991
QX1215	JU2468	330000	2639453	0.874974
QX1215	JU2478	361009	2814190	0.871718
QX1215	JU2513	342893	2702239	0.873108
QX1215	JU2519	298589	2438707	0.877563
QX1215	JU2522	341098	2692619	0.873321
QX1215	JU2526	322024	2621666	0.877168
QX1215	JU2527	362023	2806594	0.87101
QX1215	JU2534	360448	2809216	0.871691
QX1215	JU2565	356641	2804622	0.872838
QX1215	JU2566	360957	2836977	0.872767
QX1215	JU2570	359068	2782796	0.870969
QX1215	JU2572	343219	2725010	0.874049
QX1215	JU2575	357005	2808531	0.872886
QX1215	JU2576	356879	2774679	0.87138
QX1215	JU2578	356929	2781698	0.871687
QX1215	JU258	339262	2730850	0.875767
QX1215	JU2581	234210	1835246	0.872382
QX1215	JU2586	350356	2749786	0.872588
QX1215	JU2587	266380	2126942	0.874759
QX1215	JU2592	349542	2757189	0.873225
QX1215	JU2593	357053	2773094	0.871244
QX1215	JU2600	358430	2784000	0.871254
QX1215	JU2604	354733	2739136	0.870495
QX1215	JU2605	270551	2118989	0.872321
QX1215	JU2610	357480	2768757	0.870888
QX1215	JU2611	360935	2841039	0.872957
QX1215	JU2619	118594	912080	0.869974
QX1215	JU263	344866	2697178	0.872138
QX1215	JU2771	99158	157188	0.369176
QX1215	JU2800	354483	2816684	0.874149
QX1215	JU2802	343397	2727435	0.874095
QX1215	JU2811	351831	2768970	0.872938
QX1215	JU2825	306076	2477346	0.87645
QX1215	JU2828	235073	1856763	0.873396
QX1215	JU2829	356201	2777472	0.871754
QX1215	JU2830	344580	2692207	0.872008
QX1215	JU2838	357995	2794044	0.871872
QX1215	JU2841	361052	2763519	0.869351
QX1215	JU2853	332326	2611891	0.872764
QX1215	JU2860	280040	2213309	0.873475
QX1215	JU2862	362197	2813393	0.87126
QX1215	JU2866	365324	2785076	0.868828
QX1215	JU2878	350907	2807339	0.875004
QX1215	JU2879	359181	2775193	0.870574
QX1215	JU300	342777	2681155	0.872153
QX1215	JU310	361706	2828624	0.872127
QX1215	JU311	340713	2663079	0.87206
QX1215	JU312	360980	2826061	0.872267
QX1215	JU315	360343	2822003	0.872309
QX1215	JU319	347535	2735339	0.872946
QX1215	JU322	340785	2653021	0.871548
QX1215	JU323	349808	2721013	0.871442
QX1215	JU345	352473	2747448	0.871709
QX1215	JU346	360168	2818539	0.872215
QX1215	JU360	356161	2807806	0.873153
QX1215	JU361	344126	2696422	0.872377
QX1215	JU363	345513	2723478	0.873135
QX1215	JU367	354166	2776664	0.872449
QX1215	JU393	337779	2612831	0.870723
QX1215	JU394	345479	2774072	0.875461
QX1215	JU397	345780	2684924	0.871214
QX1215	JU400	332730	2671519	0.875453
QX1215	JU406	325191	2593497	0.874613
QX1215	JU440	361547	2836737	0.872548
QX1215	JU533	340151	2666928	0.872456
QX1215	JU561	337752	2683872	0.874155
QX1215	JU642	359878	2816327	0.872217
QX1215	JU751	343050	2688983	0.872424
QX1215	JU774	348027	2798115	0.875621
QX1215	JU775	351381	2792238	0.874158
QX1215	JU778	342553	2707095	0.873461
QX1215	JU782	356548	2796770	0.872514
QX1215	JU792	327163	2765603	0.881703
QX1215	JU830	336216	2611237	0.871243
QX1215	JU847	307024	2460613	0.875225
QX1215	KR314	357492	2759615	0.870456
QX1215	LKC34	359645	2818923	0.872418
QX1215	LSJ1	363106	2870698	0.873513
QX1215	MY1	351935	2824836	0.875414
QX1215	MY10	366221	2790630	0.868768
QX1215	MY16	362575	2792987	0.870184
QX1215	MY18	359749	2799304	0.871486
QX1215	MY2	334925	2560160	0.869178
QX1215	MY2004	342475	2638173	0.870185
QX1215	MY2011	231947	1877010	0.876427
QX1215	MY2014	344991	2655488	0.870084
QX1215	MY2022	338423	2619707	0.870816
QX1215	MY2042	333048	2615231	0.872651
QX1215	MY2050	333944	2577480	0.870438
QX1215	MY2054	298522	2343837	0.872635
QX1215	MY2109	268061	2137324	0.874581
QX1215	MY2121	253956	2034722	0.875189
QX1215	MY2138	331729	2604038	0.87261
QX1215	MY2142	288316	2309444	0.875158
QX1215	MY2143	331162	2566542	0.87097
QX1215	MY2144	175738	1456499	0.879342
QX1215	MY2147	336297	2605543	0.87093
QX1215	MY2198	213197	1751798	0.878298
QX1215	MY2199	336513	2594065	0.870276
QX1215	MY2208	166180	1391536	0.880578
QX1215	MY2282	330622	2604770	0.873071
QX1215	MY2294	343713	2704124	0.872893
QX1215	MY23	363429	2752802	0.867979
QX1215	MY2339	346747	2670474	0.870155
QX1215	MY2344	201947	1666957	0.878853
QX1215	MY2406	336553	2640748	0.872554
QX1215	MY2434	338521	2662501	0.872856
QX1215	MY2443	293809	2341388	0.874515
QX1215	MY2481	218291	1805701	0.87911
QX1215	MY2491	272312	2187644	0.875523
QX1215	MY2502	339346	2617689	0.870364
QX1215	MY2532	324959	2552246	0.872677
QX1215	MY2535	341320	2663821	0.871868
QX1215	MY2541	253347	2023930	0.874824
QX1215	MY2573	335763	2640715	0.872851
QX1215	MY2579	263114	2105709	0.875047
QX1215	MY2585	277200	2196018	0.873772
QX1215	MY2623	338095	2594085	0.869667
QX1215	MY2630	312398	2444055	0.87218
QX1215	MY2635	326547	2528514	0.870854
QX1215	MY2636	336053	2596591	0.870579
QX1215	MY2640	334637	2590277	0.87081
QX1215	MY2649	211355	328967	0.357519
QX1215	MY2679	333867	2577440	0.870466
QX1215	MY2681	247511	1986956	0.875432
QX1215	MY2682	184082	287349	0.359378
QX1215	MY2688	341299	2672674	0.872301
QX1215	MY2689	256014	2042327	0.874646
QX1215	MY2691	337354	2607382	0.870616
QX1215	MY2693	347848	2671393	0.869788
QX1215	MY2713	346262	2652566	0.869461
QX1215	MY2741	329251	2550608	0.870913
QX1215	MY508	31663	268024	0.881865
QX1215	MY518	275605	2193624	0.874361
QX1215	MY538	216182	1788424	0.879122
QX1215	MY559	236745	1930083	0.877339
QX1215	MY570	345623	2663441	0.870234
QX1215	MY579	316128	2495632	0.873327
QX1215	MY589	332216	2610770	0.872752
QX1215	MY6	339102	2645938	0.871841
QX1215	MY710	327382	2577782	0.872999
QX1215	MY713	337456	2610104	0.870712
QX1215	MY741	230305	1887544	0.877987
QX1215	MY772	347654	2690624	0.870791
QX1215	MY792	347358	2680460	0.870411
QX1215	MY819	347717	2675310	0.870027
QX1215	MY864	347296	2676073	0.870222
QX1215	MY881	328107	2572183	0.87244
QX1215	MY882	338747	2622606	0.870836
QX1215	MY904	2280	20200	0.887129
QX1215	MY920	350759	2747067	0.872315
QX1215	MY965	332531	2576610	0.870942
QX1215	MY991	161657	1372480	0.882215
QX1215	N2	314656	2490303	0.873648
QX1215	NIC1	357837	2818869	0.873057
QX1215	NIC1049	357868	2818309	0.87302
QX1215	NIC1107	361751	2842055	0.872715
QX1215	NIC166	305732	2409185	0.873097
QX1215	NIC195	312368	2478349	0.873961
QX1215	NIC196	319206	2524182	0.873541
QX1215	NIC197	305292	2423642	0.874036
QX1215	NIC198	285272	2295045	0.875701
QX1215	NIC199	326141	2540534	0.871625
QX1215	NIC2	361018	2858947	0.873723
QX1215	NIC200	330339	2572933	0.87161
QX1215	NIC207	339165	2651008	0.872062
QX1215	NIC231	330985	2579152	0.871669
QX1215	NIC232	350348	2726252	0.871491
QX1215	NIC236	294689	2377378	0.876045
QX1215	NIC237	309888	2492590	0.875676
QX1215	NIC242	333013	2588204	0.871334
QX1215	NIC251	342379	2618595	0.869251
QX1215	NIC252	313795	2528336	0.875889
QX1215	NIC255	334034	2618238	0.87242
QX1215	NIC256	295159	2394529	0.876736
QX1215	NIC258	312849	2539079	0.876786
QX1215	NIC259	319557	2499060	0.872129
QX1215	NIC260	349170	2770549	0.873971
QX1215	NIC261	335870	2636981	0.872631
QX1215	NIC262	315089	2508800	0.874406
QX1215	NIC263	299859	2422817	0.876235
QX1215	NIC265	315887	2574124	0.877284
QX1215	NIC266	324761	2612273	0.875679
QX1215	NIC267	341240	2649185	0.871191
QX1215	NIC268	341328	2663496	0.87185
QX1215	NIC269	345265	2666196	0.870503
QX1215	NIC270	347561	2701337	0.871337
QX1215	NIC271	312942	2512340	0.875438
QX1215	NIC272	326308	2601555	0.874572
QX1215	NIC273	331888	2644352	0.874492
QX1215	NIC274	354642	2813871	0.873967
QX1215	NIC275	298989	2361964	0.873415
QX1215	NIC276	345066	2696429	0.872029
QX1215	NIC277	346346	2689165	0.871207
QX1215	NIC3	357385	2806972	0.87268
QX1215	NIC4	356888	2804691	0.872753
QX1215	NIC501	264169	2156911	0.877524
QX1215	NIC508	356790	2787874	0.872021
QX1215	NIC511	361531	2812811	0.87147
QX1215	NIC512	324681	2527219	0.871526
QX1215	NIC513	350226	2803864	0.875092
QX1215	NIC514	338356	2690318	0.874232
QX1215	NIC515	314306	2495199	0.874036
QX1215	NIC521	344686	2713264	0.872963
QX1215	NIC522	291133	2304530	0.873669
QX1215	NIC523	358030	2787549	0.871561
QX1215	NIC526	348179	2753196	0.873536
QX1215	NIC527	351052	2765127	0.873043
QX1215	NIC528	355006	2786878	0.872615
QX1215	NIC529	361067	2800110	0.871053
QX1215	PB303	364095	2804728	0.870185
QX1215	PS2025	345270	2772827	0.875481
QX1215	PX174	361320	2794719	0.870713
QX1215	PX179	362857	2844697	0.872444
QX1215	QG2075	346745	2726139	0.872807
QX1215	QG536	360441	2809529	0.871708
QX1215	QG537	361412	2812462	0.871496
QX1215	QG538	355917	2779219	0.871936
QX1215	QG556	324587	2549984	0.87271
QX1215	QG557	324360	2523262	0.871452
QX1215	QG558	303246	2406463	0.873987
QX1215	QW947	327647	2644375	0.876097
QX1215	QX1211	808	2861530	0.999718
QX1215	QX1212	353770	2785229	0.872984
QX1215	QX1213	353427	2783744	0.873039
QX1215	QX1214	354001	2786139	0.872942
QX1216	AB1	329501	2635412	0.874972
QX1216	AB2	328658	2598176	0.873504
QX1216	AB3	318554	2521785	0.873679
QX1216	AB4	332349	2620934	0.873194
QX1216	BRC20067	314556	2507621	0.87456
QX1216	BRC20113	329986	2626189	0.874348
QX1216	BRC20231	332252	2558491	0.870138
QX1216	BRC20263	325722	2597461	0.8746
QX1216	CB4852	332337	2647477	0.87447
QX1216	CB4854	331254	2632153	0.874151
QX1216	CB4856	323069	2594850	0.875496
QX1216	CB4932	334082	2642874	0.873591
QX1216	CX11254	318087	2568472	0.876157
QX1216	CX11262	323336	2583213	0.874832
QX1216	CX11264	327251	2603341	0.874296
QX1216	CX11271	329897	2638497	0.874968
QX1216	CX11276	312672	2558452	0.877789
QX1216	CX11285	321538	2595906	0.876137
QX1216	CX11292	333000	2639765	0.873852
QX1216	CX11307	322258	2608610	0.876464
QX1216	CX11314	323205	2589535	0.875188
QX1216	CX11315	319133	2531719	0.873946
QX1216	DL200	322182	2579365	0.875093
QX1216	DL226	329671	2597368	0.873075
QX1216	DL238	328933	2581013	0.872557
QX1216	ECA189	290062	2404740	0.879379
QX1216	ECA190	302745	2494873	0.878653
QX1216	ECA192	240586	2052747	0.882798
QX1216	ECA193	301743	2487140	0.878679
QX1216	ECA243	324157	2657401	0.878017
QX1216	ECA245	323283	2564710	0.873949
QX1216	ECA246	331605	2617601	0.873317
QX1216	ECA248	331727	2608547	0.872831
QX1216	ECA249	330329	2612289	0.873548
QX1216	ECA250	310179	2464732	0.874153
QX1216	ECA251	330806	2612362	0.873369
QX1216	ECA252	321741	2591006	0.875824
QX1216	ECA253	327994	2642777	0.87589
QX1216	ECA254	328567	2647110	0.875877
QX1216	ECA259	321437	2595065	0.876135
QX1216	ECA36	77706	2601852	0.970134
QX1216	ED3005	325240	2584819	0.874173
QX1216	ED3011	314420	2491340	0.873795
QX1216	ED3012	320287	2635265	0.878461
QX1216	ED3017	331302	2630401	0.874049
QX1216	ED3021	314425	2503599	0.874411
QX1216	ED3040	330339	2636644	0.874712
QX1216	ED3042	320523	2547359	0.874174
QX1216	ED3046	323085	2600965	0.875783
QX1216	ED3048	326124	2594212	0.874288
QX1216	ED3049	323814	2602169	0.87556
QX1216	ED3052	330716	2630257	0.874265
QX1216	ED3057	320511	2556733	0.87464
QX1216	ED3072	320195	2554895	0.874674
QX1216	ED3073	329669	2629757	0.874639
QX1216	ED3077	329345	2619263	0.87426
QX1216	EG4347	331357	2646129	0.874777
QX1216	EG4348	200459	1498340	0.866213
QX1216	EG4349	323797	2582565	0.874622
QX1216	EG4724	321009	2610847	0.877048
QX1216	EG4725	319756	2582485	0.876183
QX1216	EG4946	331859	2618908	0.873283
QX1216	GXW1	337237	2632836	0.871911
QX1216	JT11398	333117	2644604	0.874039
QX1216	JU1088	334057	2620283	0.872511
QX1216	JU1172	326878	2588758	0.873732
QX1216	JU1200	331241	2662179	0.875575
QX1216	JU1212	311173	2469837	0.874011
QX1216	JU1213	310600	2488286	0.875175
QX1216	JU1242	323865	2607496	0.875795
QX1216	JU1246	324664	2562702	0.873312
QX1216	JU1395	295573	2576953	0.885301
QX1216	JU1400	319688	2608949	0.877465
QX1216	JU1401	322690	2559698	0.873934
QX1216	JU1409	332097	2629997	0.873727
QX1216	JU1440	326811	2628721	0.875677
QX1216	JU1491	323817	2631270	0.876935
QX1216	JU1516	333048	2620084	0.872887
QX1216	JU1530	332271	2638010	0.874045
QX1216	JU1568	327373	2635011	0.87576
QX1216	JU1580	333487	2624697	0.872943
QX1216	JU1581	335947	2634770	0.872495
QX1216	JU1586	332203	2658374	0.875035
QX1216	JU1652	318135	2605136	0.877882
QX1216	JU1656	295566	2354705	0.874479
QX1216	JU1666	333419	2608393	0.872175
QX1216	JU1762	326815	2603651	0.874478
QX1216	JU1770	328283	2610853	0.874262
QX1216	JU1792	332284	2637403	0.874011
QX1216	JU1793	309133	2440858	0.873351
QX1216	JU1807	334781	2625755	0.872501
QX1216	JU1808	330891	2618616	0.873639
QX1216	JU1893	159493	238168	0.330334
QX1216	JU1896	324861	2627541	0.876363
QX1216	JU1920	328189	2574320	0.872514
QX1216	JU1922	325240	2556894	0.872799
QX1216	JU1924	322816	2549969	0.873404
QX1216	JU1929	325228	2558514	0.872884
QX1216	JU1934	320591	2516569	0.872608
QX1216	JU1960	330926	2611139	0.873264
QX1216	JU2001	327037	2599063	0.874171
QX1216	JU2007	330583	2627881	0.874202
QX1216	JU2016	328203	2605025	0.874012
QX1216	JU2017	330012	2591083	0.872635
QX1216	JU2106	324687	2591790	0.874725
QX1216	JU2131	327959	2590526	0.873401
QX1216	JU2139	317513	2502974	0.873146
QX1216	JU2141	330213	2609202	0.873443
QX1216	JU2151	321135	2538505	0.873494
QX1216	JU2234	302641	2453083	0.876628
QX1216	JU2250	329488	2606952	0.873612
QX1216	JU2257	313919	2512078	0.875036
QX1216	JU2287	295293	2367447	0.875269
QX1216	JU2316	302541	2491696	0.87858
QX1216	JU2460	332675	2625317	0.873282
QX1216	JU2461	109044	167387	0.348552
QX1216	JU2464	306279	2498124	0.877396
QX1216	JU2466	318057	2537662	0.874665
QX1216	JU2467	318841	2596857	0.87722
QX1216	JU2468	313449	2555166	0.877327
QX1216	JU2478	331893	2635293	0.874058
QX1216	JU2513	322521	2591556	0.875549
QX1216	JU2519	289031	2399359	0.879538
QX1216	JU2522	321670	2588282	0.875721
QX1216	JU2526	305741	2532274	0.879262
QX1216	JU2527	332424	2623631	0.873296
QX1216	JU2534	332106	2639325	0.87417
QX1216	JU2565	328375	2635370	0.875397
QX1216	JU2566	331112	2652905	0.875189
QX1216	JU2570	332050	2621948	0.873358
QX1216	JU2572	318778	2582712	0.876572
QX1216	JU2575	328929	2640055	0.875408
QX1216	JU2576	330034	2611142	0.873605
QX1216	JU2578	328986	2612591	0.874077
QX1216	JU258	315805	2583674	0.877769
QX1216	JU2581	219933	1757619	0.874869
QX1216	JU2586	323746	2585434	0.874781
QX1216	JU2587	258475	2097041	0.876743
QX1216	JU2592	323124	2596974	0.875577
QX1216	JU2593	328470	2594989	0.873421
QX1216	JU2600	328856	2599048	0.873471
QX1216	JU2604	327892	2573442	0.872586
QX1216	JU2605	258909	2063904	0.874554
QX1216	JU2610	330706	2607534	0.873173
QX1216	JU2611	329888	2646960	0.875371
QX1216	JU2619	112183	878244	0.872264
QX1216	JU263	322287	2568408	0.874519
QX1216	JU2771	99146	157141	0.369063
QX1216	JU2800	324382	2626614	0.876502
QX1216	JU2802	317908	2577294	0.87665
QX1216	JU2811	322697	2586039	0.875216
QX1216	JU2825	291025	2403693	0.878926
QX1216	JU2828	223774	1801505	0.875785
QX1216	JU2829	326746	2596208	0.874145
QX1216	JU2830	321066	2557869	0.874479
QX1216	JU2838	328163	2607661	0.874154
QX1216	JU2841	334165	2603319	0.871639
QX1216	JU2853	315083	2528146	0.87537
QX1216	JU2860	269164	2168033	0.875849
QX1216	JU2862	331823	2626246	0.873651
QX1216	JU2866	335643	2601651	0.870988
QX1216	JU2878	322164	2618030	0.876944
QX1216	JU2879	330714	2589522	0.872288
QX1216	JU300	321368	2560879	0.874509
QX1216	JU310	330967	2635148	0.874403
QX1216	JU311	324535	2590453	0.874719
QX1216	JU312	330099	2631586	0.874563
QX1216	JU315	329420	2626345	0.874571
QX1216	JU319	318939	2559903	0.87541
QX1216	JU322	319663	2536447	0.873972
QX1216	JU323	329306	2615727	0.874105
QX1216	JU345	325652	2587126	0.874126
QX1216	JU346	330716	2635042	0.874493
QX1216	JU360	326419	2618597	0.875346
QX1216	JU361	321697	2571088	0.874879
QX1216	JU363	324561	2606857	0.875497
QX1216	JU367	330701	2649224	0.875171
QX1216	JU393	324536	2555750	0.873017
QX1216	JU394	321836	2637898	0.877995
QX1216	JU397	329031	2609530	0.873912
QX1216	JU400	313962	2574138	0.878032
QX1216	JU406	313102	2548890	0.877161
QX1216	JU440	330924	2645021	0.874888
QX1216	JU533	318320	2539783	0.874666
QX1216	JU561	320909	2603271	0.876729
QX1216	JU642	330792	2634715	0.874449
QX1216	JU751	323506	2586025	0.874902
QX1216	JU774	318914	2607064	0.877673
QX1216	JU775	322355	2601347	0.876082
QX1216	JU778	323547	2607294	0.875907
QX1216	JU782	326469	2603082	0.874584
QX1216	JU792	297926	2585513	0.884771
QX1216	JU830	323012	2557774	0.873714
QX1216	JU847	298936	2438199	0.877395
QX1216	KR314	330731	2600289	0.87281
QX1216	LKC34	329217	2627076	0.874683
QX1216	LSJ1	331196	2669267	0.875922
QX1216	MY1	321692	2630079	0.877687
QX1216	MY10	336221	2602332	0.8708
QX1216	MY16	332406	2601378	0.872219
QX1216	MY18	329302	2607451	0.873707
QX1216	MY2	316318	2455970	0.871204
QX1216	MY2004	326947	2569360	0.872752
QX1216	MY2011	226060	1860292	0.878481
QX1216	MY2014	328582	2581280	0.872706
QX1216	MY2022	321720	2540640	0.87337
QX1216	MY2042	318659	2550760	0.875073
QX1216	MY2050	321169	2527489	0.87293
QX1216	MY2054	289968	2318005	0.874906
QX1216	MY2109	261167	2115533	0.876548
QX1216	MY2121	246107	2007624	0.877414
QX1216	MY2138	317318	2540010	0.875072
QX1216	MY2142	280263	2285630	0.87738
QX1216	MY2143	318189	2514606	0.873464
QX1216	MY2144	171084	1442519	0.881399
QX1216	MY2147	321466	2540009	0.873439
QX1216	MY2198	207486	1733930	0.880338
QX1216	MY2199	323059	2540360	0.872829
QX1216	MY2208	162199	1380454	0.882503
QX1216	MY2282	316689	2546289	0.875627
QX1216	MY2294	323809	2600485	0.875481
QX1216	MY23	335370	2577299	0.869875
QX1216	MY2339	328749	2583773	0.872764
QX1216	MY2344	196847	1651572	0.880812
QX1216	MY2406	321143	2568510	0.874969
QX1216	MY2434	321762	2583927	0.875476
QX1216	MY2443	285521	2316825	0.876762
QX1216	MY2481	213692	1794702	0.880932
