sample_i	sample_j	discordance	number_of_sites	concordance
MY579	JU360	118692	2740238	0.956686
MY579	JU361	69188	2707406	0.974445
MY579	JU363	116676	2730399	0.957268
MY579	JU367	74345	2793253	0.973384
MY579	JU393	104364	2657647	0.960731
MY579	JU394	68453	2786891	0.975438
MY579	JU397	82689	2739965	0.969821
MY579	JU400	63748	2703234	0.976418
MY579	JU406	64712	2684737	0.975896
MY579	JU440	67308	2797584	0.975941
MY579	JU533	86750	2654699	0.967322
MY579	JU561	99765	2714238	0.963244
MY579	JU642	91168	2771677	0.967107
MY579	JU751	117622	2680304	0.956116
MY579	JU774	133385	2705660	0.950701
MY579	JU775	188327	2698035	0.930198
MY579	JU778	108693	2724939	0.960112
MY579	JU782	152099	2709648	0.943868
MY579	JU792	38859	2740445	0.98582
MY579	JU830	111872	2640638	0.957634
MY579	JU847	78927	2535578	0.968872
MY579	KR314	115342	2698536	0.957258
MY579	LKC34	107872	2754571	0.960839
MY579	LSJ1	62989	2836059	0.97779
MY579	MY1	112163	2748761	0.959195
MY579	MY10	143710	2711800	0.947006
MY579	MY16	152160	2689005	0.943414
MY579	MY18	126551	2707723	0.953263
MY579	MY2	154567	2532950	0.938977
MY579	MY2001	64093	2362086	0.972866
MY579	MY2004	87610	2759779	0.968255
MY579	MY2011	80221	2680831	0.970076
MY579	MY2014	88182	2763000	0.968085
MY579	MY2022	110743	2723041	0.959331
MY579	MY2024	96818	2573854	0.962384
MY579	MY2042	91384	2761568	0.966909
MY579	MY2050	86279	2748448	0.968608
MY579	MY2051	72467	2549898	0.97158
MY579	MY2054	84879	2731760	0.968929
MY579	MY2078	93764	2534567	0.963006
MY579	MY2097	73726	2474443	0.970205
MY579	MY2099	98381	2496521	0.960593
MY579	MY2109	120353	2641697	0.954441
MY579	MY2121	84189	2732802	0.969193
MY579	MY2137	85081	2740503	0.968954
MY579	MY2138	90852	2757884	0.967057
MY579	MY2142	336	2787137	0.999879
MY579	MY2143	75346	2751748	0.972619
MY579	MY2144	416	2715518	0.999847
MY579	MY2147	76060	2761239	0.972454
MY579	MY2198	365	2737572	0.999867
MY579	MY2199	86906	2752372	0.968425
MY579	MY2208	431	2630103	0.999836
MY579	MY2212	95859	2739491	0.965008
MY579	MY2224	365	2722882	0.999866
MY579	MY2239	311	2530894	0.999877
MY579	MY2282	237	2821668	0.999916
MY579	MY2288	74144	2578219	0.971242
MY579	MY2291	104607	2663126	0.96072
MY579	MY2294	303	2827664	0.999893
MY579	MY23	174486	2663121	0.934481
MY579	MY2338	298	2775877	0.999893
MY579	MY2339	88425	2766034	0.968032
MY579	MY2344	67793	2669968	0.974609
MY579	MY2347	79072	2583029	0.969388
MY579	MY2373	90406	2754700	0.967181
MY579	MY2406	91761	2765333	0.966817
MY579	MY2434	267	2826076	0.999906
MY579	MY2443	311	2790442	0.999889
MY579	MY2453	90220	2776629	0.967507
MY579	MY2479	58349	2099485	0.972208
MY579	MY2481	75013	2613132	0.971294
MY579	MY2491	328	2781844	0.999882
MY579	MY2502	87194	2757381	0.968378
MY579	MY2530	75293	2730178	0.972422
MY579	MY2532	73080	2748025	0.973406
MY579	MY2535	74762	2777381	0.973082
MY579	MY2541	80839	2685951	0.969903
MY579	MY2573	302	2825213	0.999893
MY579	MY2579	82908	2710945	0.969417
MY579	MY2585	109902	2693628	0.959199
MY579	MY2622	66962	2448070	0.972647
MY579	MY2623	113971	2730352	0.958258
MY579	MY2630	106169	2659908	0.960085
MY579	MY2635	111947	2709865	0.958689
MY579	MY2636	110986	2721013	0.959212
MY579	MY2640	110626	2723326	0.959378
MY579	MY2649	303033	440322	0.311792
MY579	MY2679	113844	2718062	0.958116
MY579	MY2681	103592	2659122	0.961043
MY579	MY2682	273989	397844	0.311315
MY579	MY2684	107989	2688509	0.959833
MY579	MY2685	108536	2709204	0.959938
MY579	MY2688	92665	2771144	0.966561
MY579	MY2689	109632	2690706	0.959255
MY579	MY2691	111346	2724990	0.959139
MY579	MY2692	123266	2665302	0.953752
MY579	MY2693	112500	2734196	0.958854
MY579	MY2713	115816	2729246	0.957565
MY579	MY2719	90977	2505516	0.963689
MY579	MY2741	125553	2682674	0.953199
MY579	MY508	21149	1002216	0.978898
MY579	MY518	105223	2676809	0.960691
MY579	MY524	83023	2714515	0.969415
MY579	MY538	106875	2610985	0.959067
MY579	MY559	373	2759694	0.999865
MY579	MY561	86437	2744299	0.968503
MY579	MY564	82371	2719519	0.969711
MY579	MY570	88136	2765818	0.968134
MY589	AB1	64785	2845085	0.977229
MY589	AB2	86149	2789930	0.969121
MY589	AB3	78078	2675234	0.970815
MY589	AB4	89159	2812099	0.968295
MY589	BRC20067	60725	2675574	0.977304
MY589	BRC20113	68330	2848234	0.97601
MY589	BRC20231	177471	2712287	0.934568
MY589	BRC20263	113064	2770829	0.959195
MY589	CB4852	49374	2871676	0.982807
MY589	CB4854	83816	2816991	0.970246
MY589	CB4856	190178	2730804	0.930358
MY589	CB4932	79727	2852444	0.97205
MY589	CX11254	130200	2672585	0.951283
MY589	CX11262	136225	2712952	0.949787
MY589	CX11264	149543	2762536	0.945867
MY589	CX11271	83417	2840963	0.970638
MY589	CX11276	100700	2656967	0.9621
MY589	CX11285	115849	2762720	0.958067
MY589	CX11292	76631	2852914	0.973139
MY589	CX11307	131536	2751017	0.952186
MY589	CX11314	118609	2732419	0.956592
MY589	CX11315	114919	2623055	0.956189
MY589	DL200	64939	2740972	0.976308
MY589	DL226	115288	2749340	0.958067
MY589	DL238	196683	2728924	0.927927
MY589	ECA189	178705	2680473	0.933331
MY589	ECA190	183693	2705398	0.932101
MY589	ECA191	325305	2636653	0.876622
MY589	ECA192	173879	2644791	0.934256
MY589	ECA193	182988	2702372	0.932286
MY589	ECA243	107668	2855959	0.962301
MY589	ECA245	82715	2699477	0.969359
MY589	ECA246	91402	2807401	0.967442
MY589	ECA248	95917	2795846	0.965693
MY589	ECA249	93228	2804127	0.966753
MY589	ECA250	78452	2578240	0.969571
MY589	ECA251	87562	2802800	0.968759
MY589	ECA252	82655	2725077	0.969669
MY589	ECA253	81045	2801632	0.971072
MY589	ECA254	83542	2846864	0.970655
MY589	ECA259	123184	2766960	0.95548
MY589	ECA339	80757	2694984	0.970034
MY589	ECA349	98404	2745165	0.964154
MY589	ECA36	374903	2647307	0.858383
MY589	ECA363	349292	2628310	0.867104
MY589	ECA372	165055	2697775	0.938818
MY589	ED3005	103220	2719775	0.962048
MY589	ED3011	78662	2608722	0.969847
MY589	ED3012	88602	2826503	0.968653
MY589	ED3017	42599	2858437	0.985097
MY589	ED3021	95745	2636655	0.963687
MY589	ED3040	108156	2817148	0.961608
MY589	ED3042	67645	2723951	0.975167
MY589	ED3046	97521	2779923	0.96492
MY589	ED3048	69141	2754364	0.974898
MY589	ED3049	99184	2780710	0.964331
MY589	ED3052	98133	2812959	0.965114
MY589	ED3057	66663	2731083	0.975591
MY589	ED3072	66587	2726603	0.975579
MY589	ED3073	72205	2835079	0.974532
MY589	ED3077	65985	2825852	0.97665
MY589	EG4347	62341	2863353	0.978228
MY589	EG4348	51312	1605082	0.968032
MY589	EG4349	103485	2740931	0.962245
MY589	EG4724	119748	2798533	0.95721
MY589	EG4725	143349	2743348	0.947747
MY589	EG4946	77814	2817595	0.972383
MY589	GXW1	86817	2838057	0.96941
MY589	JT11398	70562	2855059	0.975285
MY589	JU1088	103379	2804681	0.963141
MY589	JU1172	84040	2755548	0.969502
MY589	JU1200	83752	2873465	0.970853
MY589	JU1212	108508	2560613	0.957624
MY589	JU1213	85523	2600893	0.967118
MY589	JU1242	94148	2772899	0.966047
MY589	JU1246	103481	2689349	0.961522
MY589	JU1395	31909	2781761	0.988529
MY589	JU1400	121884	2782441	0.956195
MY589	JU1401	69227	2746299	0.974793
MY589	JU1409	74983	2850204	0.973692
MY589	JU1440	66633	2848925	0.976611
MY589	JU1491	104541	2818645	0.962911
MY589	JU1516	81495	2823038	0.971132
MY589	JU1530	59412	2865452	0.979266
MY589	JU1568	87786	2792478	0.968563
MY589	JU1580	129350	2823337	0.954185
MY589	JU1581	84134	2845676	0.970434
MY589	JU1586	81159	2863780	0.97166
MY589	JU1652	116940	2744039	0.957384
MY589	JU1656	95166	2770373	0.965649
MY589	JU1666	94178	2817942	0.966579
MY589	JU1762	98242	2800291	0.964917
MY589	JU1770	99430	2806362	0.96457
MY589	JU1792	81790	2849319	0.971295
MY589	JU1793	131767	2762597	0.952303
MY589	JU1807	83510	2844059	0.970637
MY589	JU1808	89615	2828761	0.96832
MY589	JU1893	209822	307013	0.31657
MY589	JU1896	111768	2802731	0.960122
MY589	JU1920	130967	2761459	0.952573
MY589	JU1922	128242	2745154	0.953284
MY589	JU1924	98166	2721628	0.963931
MY589	JU1929	128222	2744847	0.953286
MY589	JU1934	87496	2834051	0.969127
MY589	JU1960	87824	2807366	0.968717
MY589	JU2001	130451	2770303	0.952911
MY589	JU2007	79264	2838434	0.972075
MY589	JU2016	73364	2813495	0.973924
MY589	JU2017	113311	2779412	0.959232
MY589	JU2106	140622	2773056	0.94929
MY589	JU2131	101481	2796442	0.963711
MY589	JU2139	120666	2657756	0.954599
MY589	JU2141	83361	2821973	0.97046
MY589	JU2151	97053	2720190	0.964321
MY589	JU2234	102746	2826260	0.963646
MY589	JU2250	95078	2821652	0.966304
MY589	JU2257	92732	2850546	0.967469
MY589	JU2287	90870	2824366	0.967826
MY589	JU2316	162556	2630084	0.938194
MY589	JU2460	96250	2838404	0.96609
MY589	JU2461	161447	241568	0.331671
MY589	JU2464	81126	2633809	0.969198
MY589	JU2466	57499	2707208	0.978761
MY589	JU2467	92906	2804040	0.966867
MY589	JU2468	86101	2717121	0.968312
MY589	JU2478	71699	2865125	0.974975
MY589	JU2513	83327	2775546	0.969978
MY589	JU2519	116360	2534314	0.954086
MY589	JU2522	108724	2763535	0.960658
MY589	JU2526	187158	2654735	0.9295
MY589	JU2527	95871	2838414	0.966224
MY589	JU2534	67099	2867308	0.976599
MY589	JU2565	91555	2841634	0.967781
MY589	JU2566	93505	2860567	0.967312
MY589	JU2570	87260	2839008	0.969264
MY589	JU2572	70974	2796404	0.97462
MY589	JU2575	85324	2848918	0.97005
MY589	JU2576	113070	2796501	0.959567
MY589	JU2578	99571	2798851	0.964424
MY589	JU258	145598	2723322	0.946537
MY589	JU2581	112828	2713693	0.958423
MY589	JU2586	99198	2782288	0.964347
MY589	JU2587	102818	2659832	0.961344
MY589	JU2592	100393	2784602	0.963947
MY589	JU2593	113795	2771563	0.958942
MY589	JU2600	103761	2800205	0.962945
MY589	JU2604	130647	2762027	0.952699
MY589	JU2605	122808	2699800	0.954512
MY589	JU2610	106003	2801067	0.962156
MY589	JU2611	97512	2855159	0.965847
MY589	JU2619	90631	2522325	0.964068
MY589	JU263	49710	2762561	0.982006
MY589	JU2771	229371	331318	0.307701
MY589	JU2800	92741	2834983	0.967287
MY589	JU2802	90033	2777382	0.967584
MY589	JU2811	126640	2763800	0.954179
MY589	JU2825	106047	2734564	0.96122
MY589	JU2828	112250	2682052	0.958148
MY589	JU2829	120624	2769989	0.956453
MY589	JU2830	114829	2724049	0.957846
MY589	JU2838	120687	2805109	0.956976
MY589	JU2841	106340	2788409	0.961864
MY589	JU2853	96856	2852390	0.966044
MY589	JU2860	80916	2828796	0.971396
MY589	JU2862	83915	2845839	0.970513
MY589	JU2866	100185	2799307	0.964211
MY589	JU2878	102868	2809589	0.963387
MY589	JU2879	139446	2766521	0.949595
MY589	JU2906	79602	2785347	0.971421
MY589	JU2907	84613	2815130	0.969943
MY589	JU2908	84356	2808390	0.969963
MY589	JU300	49440	2751605	0.982032
MY589	JU310	52952	2860454	0.981488
MY589	JU311	87648	2728117	0.967872
MY589	JU312	93669	2827470	0.966872
MY589	JU315	93270	2811127	0.966821
MY589	JU319	84481	2721010	0.968952
MY589	JU322	76909	2700042	0.971516
MY589	JU323	80848	2789535	0.971017
MY589	JU345	70812	2803675	0.974743
MY589	JU346	72376	2844885	0.974559
MY589	JU360	105244	2811313	0.962564
MY589	JU361	69212	2749874	0.974831
MY589	JU363	102639	2786406	0.963164
MY589	JU367	73468	2845619	0.974182
MY589	JU393	94840	2689620	0.964739
MY589	JU394	102309	2808042	0.963566
MY589	JU397	84927	2770104	0.969342
MY589	JU400	95205	2717587	0.964967
MY589	JU406	87979	2677474	0.967141
MY589	JU440	85791	2857955	0.969982
MY589	JU533	90946	2696339	0.966271
MY589	JU561	76242	2760976	0.972386
MY589	JU642	86363	2840200	0.969593
MY589	JU751	111608	2726637	0.959068
MY589	JU774	114459	2780269	0.958832
MY589	JU775	184130	2768960	0.933502
MY589	JU778	108092	2760778	0.960847
MY589	JU782	145869	2765711	0.947258
MY589	JU792	25031	2799409	0.991058
MY589	JU830	88126	2675516	0.967062
MY589	JU847	82220	2552348	0.967787
MY589	KR314	98200	2766208	0.9645
MY589	LKC34	93644	2819609	0.966788
MY589	LSJ1	85744	2881973	0.970248
MY589	MY1	107376	2813275	0.961832
MY589	MY10	131591	2771928	0.952527
MY589	MY16	162408	2749901	0.94094
MY589	MY18	123627	2773448	0.955425
MY589	MY2	160780	2566456	0.937353
MY589	MY2001	76374	2358910	0.967623
MY589	MY2004	103428	2799128	0.96305
MY589	MY2011	95063	2701363	0.964809
MY589	MY2014	103802	2804505	0.962987
MY589	MY2022	89307	2773782	0.967803
MY589	MY2024	74148	2586593	0.971334
MY589	MY2042	496	2847244	0.999826
MY589	MY2050	101111	2773624	0.963546
MY589	MY2051	85205	2546950	0.966546
MY589	MY2054	99673	2758129	0.963862
MY589	MY2078	72034	2551580	0.971769
MY589	MY2097	442	2519818	0.999825
MY589	MY2099	92434	2515053	0.963248
MY589	MY2109	108928	2677120	0.959311
MY589	MY2121	100345	2772289	0.963804
MY589	MY2137	100250	2765753	0.963753
MY589	MY2138	453	2843456	0.999841
MY589	MY2142	91924	2771662	0.966834
MY589	MY2143	86864	2792629	0.968895
MY589	MY2144	88148	2705590	0.96742
MY589	MY2147	87941	2815526	0.968766
MY589	MY2198	89361	2724863	0.967205
MY589	MY2199	101630	2778002	0.963416
MY589	MY2208	83338	2608531	0.968052
MY589	MY2212	90128	2793499	0.967737
MY589	MY2224	87738	2695543	0.967451
MY589	MY2239	78357	2501659	0.968678
MY589	MY2282	94901	2819337	0.966339
MY589	MY2288	88243	2586515	0.965883
MY589	MY2291	81544	2679993	0.969573
MY589	MY2294	96343	2841077	0.966089
MY589	MY23	181968	2719965	0.933099
MY589	MY2338	90346	2746687	0.967107
MY589	MY2339	104663	2814803	0.962817
MY589	MY2344	58342	2709362	0.978467
MY589	MY2347	461	2620843	0.999824
MY589	MY2373	526	2828982	0.999814
MY589	MY2406	426	2849112	0.99985
MY589	MY2434	95675	2831720	0.966213
MY589	MY2443	92090	2775169	0.966816
MY589	MY2453	106809	2830778	0.962269
MY589	MY2479	460	2124527	0.999783
MY589	MY2481	81295	2621286	0.968987
MY589	MY2491	91984	2770573	0.9668
MY589	MY2502	102880	2795397	0.963197
MY589	MY2530	18445	2767437	0.993335
MY589	MY2532	61681	2785480	0.977856
MY589	MY2535	64176	2837723	0.977385
MY589	MY2541	95087	2701305	0.9648
MY589	MY2573	94798	2819635	0.966379
MY589	MY2579	97703	2733058	0.964251
MY589	MY2585	72625	2743444	0.973528
MY589	MY2622	80612	2450266	0.967101
MY589	MY2623	76831	2800374	0.972564
MY589	MY2630	82415	2672456	0.969161
MY589	MY2635	88480	2769164	0.968048
MY589	MY2636	88112	2756289	0.968032
MY589	MY2640	88322	2762552	0.968029
MY589	MY2649	303646	441203	0.311777
MY589	MY2679	90085	2776139	0.96755
MY589	MY2681	81308	2691978	0.969796
MY589	MY2682	274375	398425	0.311351
MY589	MY2684	84405	2707064	0.96882
MY589	MY2685	81731	2757984	0.970366
MY589	MY2688	431	2857857	0.999849
MY589	MY2689	86622	2749944	0.9685
MY589	MY2691	88791	2765358	0.967892
MY589	MY2692	111896	2698604	0.958536
MY589	MY2693	85740	2806715	0.969452
MY589	MY2713	91615	2791067	0.967176
MY589	MY2719	66865	2530226	0.973574
MY589	MY2741	115114	2735976	0.957926
MY589	MY508	26188	996813	0.973728
MY589	MY518	87497	2719488	0.967826
MY589	MY524	97613	2731931	0.96427
MY589	MY538	99940	2639331	0.962134
MY589	MY559	90129	2741218	0.967121
MY589	MY561	100612	2765142	0.963614
MY589	MY564	98217	2750659	0.964293
MY589	MY570	104000	2808766	0.962973
MY589	MY579	91096	2760495	0.967
MY6	AB1	127918	2711444	0.952823
MY6	AB2	90895	2711598	0.966479
MY6	AB3	87588	2666126	0.967148
MY6	AB4	92613	2726467	0.966032
MY6	BRC20067	87032	2540361	0.96574
MY6	BRC20113	98206	2715031	0.963829
MY6	BRC20231	165155	2622845	0.937032
MY6	BRC20263	120325	2674121	0.955004
MY6	CB4852	107785	2737592	0.960628
MY6	CB4854	113574	2718565	0.958223
MY6	CB4856	182796	2643346	0.930847
MY6	CB4932	116140	2729475	0.95745
MY6	CX11254	113173	2591440	0.956328
MY6	CX11262	125872	2628140	0.952106
MY6	CX11264	135037	2687941	0.949762
MY6	CX11271	119011	2718928	0.956229
MY6	CX11276	109268	2574753	0.957562
MY6	CX11285	122399	2689451	0.954489
MY6	CX11292	100539	2729178	0.963161
MY6	CX11307	137679	2641904	0.947886
MY6	CX11314	106270	2644071	0.959808
MY6	CX11315	102514	2556299	0.959897
MY6	DL200	118226	2591241	0.954375
MY6	DL226	100468	2675601	0.96245
MY6	DL238	188404	2642061	0.928691
MY6	ECA189	157705	2594132	0.939207
MY6	ECA190	161933	2618098	0.938149
MY6	ECA191	313806	2527269	0.875832
MY6	ECA192	154421	2566123	0.939823
MY6	ECA193	160837	2613297	0.938454
MY6	ECA243	137747	2738950	0.949708
MY6	ECA245	91714	2602663	0.964761
MY6	ECA246	100889	2720929	0.962921
MY6	ECA248	100844	2709821	0.962786
MY6	ECA249	93503	2712153	0.965524
MY6	ECA250	80986	2501748	0.967628
MY6	ECA251	91043	2706278	0.966359
MY6	ECA252	111218	2602036	0.957257
MY6	ECA253	102179	2666144	0.961675
MY6	ECA254	105268	2712548	0.961192
MY6	ECA259	117264	2677860	0.95621
MY6	ECA339	109061	2567562	0.957524
MY6	ECA349	104529	2634704	0.960326
MY6	ECA36	363297	2549968	0.857529
MY6	ECA363	336231	2522730	0.866719
MY6	ECA372	149515	2605923	0.942625
MY6	ED3005	46381	2658288	0.982552
MY6	ED3011	69748	2534181	0.972477
MY6	ED3012	115813	2732487	0.957616
MY6	ED3017	119440	2712144	0.955961
MY6	ED3021	46470	2667344	0.982578
MY6	ED3040	114795	2710508	0.957648
MY6	ED3042	99041	2675300	0.962979
MY6	ED3046	122830	2683055	0.95422
MY6	ED3048	95906	2618958	0.96338
MY6	ED3049	122336	2687238	0.954475
MY6	ED3052	122256	2715507	0.954979
MY6	ED3057	96665	2676538	0.963884
MY6	ED3072	96576	2674892	0.963895
MY6	ED3073	100323	2708544	0.962961
MY6	ED3077	124642	2692141	0.953702
MY6	EG4347	107459	2729975	0.960637
MY6	EG4348	68504	1535279	0.95538
MY6	EG4349	126151	2610047	0.951667
MY6	EG4724	142329	2682804	0.946948
MY6	EG4725	164237	2645694	0.937923
MY6	EG4946	96394	2730190	0.964693
MY6	GXW1	109492	2719387	0.959737
MY6	JT11398	112945	2713781	0.958381
MY6	JU1088	112566	2708622	0.958442
MY6	JU1172	97160	2655535	0.963412
MY6	JU1200	113853	2755666	0.958684
MY6	JU1212	126891	2458289	0.948382
MY6	JU1213	119894	2484873	0.95175
MY6	JU1242	128263	2626790	0.951171
MY6	JU1246	127925	2564455	0.950116
MY6	JU1395	83054	2652490	0.968688
MY6	JU1400	136273	2680832	0.949168
MY6	JU1401	102531	2681783	0.961768
MY6	JU1409	106659	2719529	0.96078
MY6	JU1440	117837	2702547	0.956398
MY6	JU1491	134334	2700498	0.950256
MY6	JU1516	118120	2683236	0.955979
MY6	JU1530	104247	2726629	0.961767
MY6	JU1568	103892	2658339	0.960918
MY6	JU1580	170356	2693174	0.936745
MY6	JU1581	122455	2715085	0.954898
MY6	JU1586	117861	2745257	0.957067
MY6	JU1652	130905	2691377	0.951361
MY6	JU1656	132778	2639424	0.949694
MY6	JU1666	138865	2684744	0.948276
MY6	JU1762	136348	2666253	0.948862
MY6	JU1770	137896	2671450	0.948382
MY6	JU1792	115575	2712865	0.957397
MY6	JU1793	169333	2620946	0.935392
MY6	JU1807	120585	2702383	0.955378
MY6	JU1808	86599	2717526	0.968133
MY6	JU1893	208297	304584	0.316126
MY6	JU1896	124524	2708555	0.954026
MY6	JU1920	168004	2617342	0.935811
MY6	JU1922	165651	2607654	0.936475
MY6	JU1924	128672	2590659	0.950332
MY6	JU1929	165381	2605712	0.936531
MY6	JU1934	128867	2693979	0.952165
MY6	JU1960	91743	2719173	0.966261
MY6	JU2001	147519	2671618	0.944783
MY6	JU2007	119190	2714199	0.956086
MY6	JU2016	94565	2708492	0.965086
MY6	JU2017	114594	2684388	0.957311
MY6	JU2106	166830	2633739	0.936657
MY6	JU2131	143345	2657811	0.946067
MY6	JU2139	156608	2523934	0.937951
MY6	JU2141	119748	2676772	0.955264
MY6	JU2151	127571	2588080	0.950708
MY6	JU2234	133841	2693338	0.950307
MY6	JU2250	131888	2679903	0.950786
MY6	JU2257	125349	2726985	0.954034
MY6	JU2287	121872	2687836	0.954658
MY6	JU2316	173328	2509074	0.93092
MY6	JU2460	135078	2704112	0.950047
MY6	JU2461	160440	239900	0.331221
MY6	JU2464	99381	2524903	0.96064
MY6	JU2466	92131	2570260	0.964155
MY6	JU2467	113164	2693382	0.957984
MY6	JU2468	104366	2597598	0.959822
MY6	JU2478	98050	2728763	0.964068
MY6	JU2513	102978	2650262	0.961144
MY6	JU2519	151184	2409283	0.937249
MY6	JU2522	127600	2624032	0.951373
MY6	JU2526	194688	2549334	0.923632
MY6	JU2527	134298	2703138	0.950318
MY6	JU2534	101084	2722948	0.962877
MY6	JU2565	116486	2715697	0.957106
MY6	JU2566	116017	2735057	0.957582
MY6	JU2570	133159	2690888	0.950515
MY6	JU2572	112845	2650837	0.95743
MY6	JU2575	114398	2713299	0.957838
MY6	JU2576	121800	2692099	0.954756
MY6	JU2578	112024	2692633	0.958396
MY6	JU258	160574	2645840	0.939311
MY6	JU2581	102134	2637030	0.961269
MY6	JU2586	136635	2647980	0.9484
MY6	JU2587	92289	2582389	0.964262
MY6	JU2592	125188	2675878	0.953216
MY6	JU2593	101985	2701642	0.962251
MY6	JU2600	136365	2675217	0.949027
MY6	JU2604	168570	2625243	0.935789
MY6	JU2605	159439	2561878	0.937765
MY6	JU2610	135997	2669395	0.949053
MY6	JU2611	124291	2729556	0.954465
MY6	JU2619	87260	2434088	0.964151
MY6	JU263	100621	2691651	0.962617
MY6	JU2771	227968	329051	0.307196
MY6	JU2800	129361	2700643	0.9521
MY6	JU2802	122564	2634188	0.953472
MY6	JU2811	133965	2668063	0.949789
MY6	JU2825	130133	2612759	0.950193
MY6	JU2828	90749	2609177	0.965219
MY6	JU2829	96814	2704369	0.964201
MY6	JU2830	92130	2643229	0.965145
MY6	JU2838	129857	2686263	0.951659
MY6	JU2841	127315	2677367	0.952448
MY6	JU2853	114026	2730217	0.958236
MY6	JU2860	109195	2691032	0.959423
MY6	JU2862	117483	2717112	0.956762
MY6	JU2866	113287	2706628	0.958145
MY6	JU2878	123677	2693729	0.954087
MY6	JU2879	135350	2679232	0.949482
MY6	JU2906	102109	2639478	0.961315
MY6	JU2907	104948	2667802	0.960661
MY6	JU2908	104278	2664404	0.960863
MY6	JU300	100029	2682169	0.962706
MY6	JU310	104199	2719260	0.961681
MY6	JU311	94961	2629836	0.963891
MY6	JU312	103018	2735300	0.962338
MY6	JU315	102270	2723074	0.962443
MY6	JU319	95440	2637207	0.96381
MY6	JU322	98157	2665476	0.963175
MY6	JU323	98787	2663992	0.962918
MY6	JU345	112728	2661686	0.957648
MY6	JU346	116245	2706355	0.957047
MY6	JU360	95324	2714621	0.964885
MY6	JU361	98354	2699541	0.963566
MY6	JU363	91167	2662714	0.965762
MY6	JU367	98834	2704621	0.963457
MY6	JU393	124190	2556789	0.951427
MY6	JU394	133387	2728136	0.951107
MY6	JU397	120331	2629666	0.954241
MY6	JU400	121523	2598554	0.953234
MY6	JU406	116703	2557781	0.954373
MY6	JU440	118141	2731849	0.956754
MY6	JU533	132444	2639070	0.949814
MY6	JU561	100797	2646665	0.961915
MY6	JU642	107503	2717543	0.960441
MY6	JU751	96314	2647046	0.963615
MY6	JU774	123373	2686894	0.954083
MY6	JU775	190431	2657078	0.928331
MY6	JU778	137178	2638508	0.948009
MY6	JU782	168299	2666015	0.936872
MY6	JU792	80415	2661605	0.969787
MY6	JU830	83297	2590070	0.96784
MY6	JU847	97123	2470226	0.960683
MY6	KR314	97206	2702891	0.964036
MY6	LKC34	120458	2704494	0.95546
MY6	LSJ1	108697	2762759	0.960656
MY6	MY1	116741	2699235	0.95675
MY6	MY10	153375	2660755	0.942357
MY6	MY16	122072	2682004	0.954485
MY6	MY18	343	2744394	0.999875
MY6	MY2	156369	2561975	0.938965
MY6	MY2001	85300	2249800	0.962086
MY6	MY2004	113313	2657835	0.957366
MY6	MY2011	104975	2571502	0.959178
MY6	MY2014	113725	2662814	0.957291
MY6	MY2022	112102	2660770	0.957869
MY6	MY2024	97758	2490991	0.960755
MY6	MY2042	111667	2660992	0.958036
MY6	MY2050	110690	2631951	0.957944
MY6	MY2051	93896	2422798	0.961245
MY6	MY2054	109458	2619889	0.95822
MY6	MY2078	95616	2456967	0.961084
MY6	MY2097	92367	2371157	0.961046
MY6	MY2099	22748	2464101	0.990768
MY6	MY2109	51294	2619315	0.980417
MY6	MY2121	110387	2637109	0.958141
MY6	MY2137	110194	2629626	0.958095
MY6	MY2138	111435	2659124	0.958093
MY6	MY2142	115989	2627702	0.955859
MY6	MY2143	112106	2639394	0.957526
MY6	MY2144	111360	2574642	0.956747
MY6	MY2147	113770	2661431	0.957252
MY6	MY2198	112515	2588727	0.956537
MY6	MY2199	111377	2636007	0.957748
MY6	MY2208	105758	2485826	0.957456
MY6	MY2212	93193	2670062	0.965097
MY6	MY2224	109836	2552742	0.956973
MY6	MY2239	99565	2382597	0.958212
MY6	MY2282	119055	2668680	0.955388
MY6	MY2288	96524	2454307	0.960672
MY6	MY2291	103876	2569841	0.959579
MY6	MY2294	121466	2698225	0.954983
MY6	MY23	169589	2636255	0.93567
MY6	MY2338	113162	2600219	0.95648
MY6	MY2339	115152	2678256	0.957005
MY6	MY2344	96089	2568079	0.962583
MY6	MY2347	97425	2462129	0.960431
MY6	MY2373	110084	2644450	0.958372
MY6	MY2406	111849	2661218	0.957971
MY6	MY2434	120224	2682813	0.955187
MY6	MY2443	116091	2630099	0.955861
MY6	MY2453	118301	2706814	0.956295
MY6	MY2479	74246	1997647	0.962833
MY6	MY2481	88642	2530974	0.964977
MY6	MY2491	115712	2628013	0.95597
MY6	MY2502	112677	2653362	0.957534
MY6	MY2530	100796	2603715	0.961288
MY6	MY2532	100448	2626758	0.96176
MY6	MY2535	104209	2678540	0.961095
MY6	MY2541	104986	2571016	0.959166
MY6	MY2573	119104	2669720	0.955387
MY6	MY2579	107286	2597659	0.958699
MY6	MY2585	111746	2591301	0.956876
MY6	MY2622	88760	2330816	0.961919
MY6	MY2623	116262	2644719	0.95604
MY6	MY2630	104269	2561982	0.959301
MY6	MY2635	99613	2648074	0.962383
MY6	MY2636	110627	2641385	0.958118
MY6	MY2640	110683	2647163	0.958188
MY6	MY2649	301302	436933	0.310416
MY6	MY2679	100260	2651467	0.962187
MY6	MY2681	104948	2587439	0.959439
MY6	MY2682	272509	395241	0.310524
MY6	MY2684	106483	2593713	0.958946
